Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2023/24


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Nösnäsgymnasiet 4;12546590;Stenungsund;1415;Kommunal;Stenungsunds kommun;2120001298;337;99;124;114;23;10;74;
Nösnäsgymnasiet 5;38604678;Stenungsund;1415;Kommunal;Stenungsunds kommun;2120001298;132;63;47;22;33;49;27;
Amerikanska Gymnasiet Stockholm;16631623;Stockholm;0180;Enskild;Amerikanska Gymnasiet i Sverige AB;5590415591;531;193;184;154;49;46;67;
Amerikanska Gymnasiet Stockholm Campus Frescati Hage;91518288;Stockholm;0180;Enskild;Amerikanska Gymnasiet i Sverige AB;5590415591;119;119;.;.;45;44;76;
Anna Whitlocks gymnasium 54040574;54040574;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;2 161;761;715;685;68;13;89;
Arena Academy Stockholm;35084976;Stockholm;0180;Enskild;Edinit AB;5563114445;359;106;122;131;39;71;61;
Bergstrands Gymnasium Stockholm;26298615;Stockholm;0180;Enskild;Bergstrands Gymnasium AB;5566753736;227;84;69;74;8;34;45;
Bernadottegymnasiet 77176811;77176811;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;407;142;131;134;50;16;78;
Betty Petterssons gymnasium;29445330;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;244;135;109;.;48;48;53;
Birger Jarls Gymnasium Norra;70404319;Stockholm;0180;Enskild;Vasiliou Education AB;5568920218;144;36;49;59;64;62;42;
Blackebergs gymnasium 85152591;85152591;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 253;484;372;397;49;24;83;
Bromma gymnasium 54117171;54117171;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 307;487;426;394;38;23;78;
Campus Manilla Gymnasium;48120273;Stockholm;0180;Enskild;Campus Manilla Utbildning AB;5568834765;261;92;81;88;62;8;91;
Cybergymnasiet Stockholm;94167577;Stockholm;0180;Enskild;Cybergymnasiet Stockholm AB;5565547964;1 027;311;327;389;50;64;49;
Designgymnasiet Kungsholmen;27023528;Stockholm;0180;Enskild;Designgymnasiet i Sverige AB;5569320681;330;120;101;109;55;36;60;
Didaktus Liljeholmen;53903798;Stockholm;0180;Enskild;Didaktus Skolor AB;5564732856;222;62;39;121;78;76;32;
Distra Gymnasium;85782695;Stockholm;0180;Enskild;Distra Utbildnings Center AB;5566064209;268;96;91;81;22;45;41;
Djurgymnasiet Stockholm;98815582;Stockholm;0180;Enskild;Animallogos AB;5566205455;329;134;98;97;84;13;64;
Drottning Blankas Gymnasieskola Stockholm Södra;97770837;Stockholm;0180;Enskild;DBGY Kronan AB;5565668794;661;258;220;183;77;30;59;
Drottning Blankas Gymnasieskola Stockholm Vasastan;85516596;Stockholm;0180;Enskild;DBGY Juvelen AB;5565789129;527;182;182;163;67;34;54;
Elektrikergymnasiet;21312503;Stockholm;0180;Enskild;Stockholms El-utbildning AB;5566814801;166;58;56;52;..;18;55;
Enskilda gymnasiet, gy;69650864;Stockholm;0180;Enskild;Enskilda Gymnasiet;8020126531;289;99;95;95;60;9;95;
ESS-gymnasiet 30022894;30022894;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;73;40;27;6;47;53;42;
ESS-gymnasiet 84286715;84286715;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;183;69;67;47;43;21;70;
ESS-gymnasiet 98847548;98847548;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;56;40;13;3;57;39;52;
Franska Skolan/Ecole francaise Gymnasium;41938272;Stockholm;0180;Enskild;Stiftelsen Franska Skolan;8020061530;306;121;88;97;52;16;91;
Fryshuset gymnasium;24759907;Stockholm;0180;Enskild;Stiftelsen Fryshuset;8020111582;1 072;430;368;274;53;42;60;
Globala gymnasiet 76054399;76054399;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;591;222;185;184;59;20;83;
Grillska Gymnasiet Kungsholmen;21627442;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;242;89;80;73;45;29;62;
Grillska Gymnasiet Liljeholmen;33132452;Stockholm;0180;Enskild;Stadsmissionens Skolstiftelse;8020170794;437;184;143;110;44;56;41;
Hermods Distansgymnasium;70811222;Stockholm;0180;Enskild;Hermods Aktiebolag;5560440017;151;46;58;47;54;38;63;
International School of the Stockholm Region 25525759;25525759;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;249;66;98;85;51;85;67;
Internationella Engelska Gymnasiet Södermalm;77632411;Stockholm;0180;Enskild;Internationella Engelska Skolan i Sverige AB;5564624368;636;189;220;227;59;66;75;
Internationella Hotell- och Restaurangskolan;56653353;Stockholm;0180;Enskild;Internationella hotell- och restaurangskolan IHR AB;5569828451;272;104;104;64;51;19;61;
JENSEN Gymnasium Gamla stan;97510495;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;710;238;233;239;57;40;68;
JENSEN Gymnasium Norra;38195284;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;698;219;219;260;53;43;66;
KLARA Teoretiska Gymnasium Stockholm Norra;73812226;Stockholm;0180;Enskild;KLARA Gymnasium Lärande AB;5565583282;549;187;187;175;57;62;64;
KLARA Teoretiska Gymnasium Stockholm Södra;94717858;Stockholm;0180;Enskild;KLARA Gymnasium Kunskap AB;5566303938;582;228;195;159;45;18;75;
KLARA Teoretiska Gymnasium Stockholm Östra;17911161;Stockholm;0180;Enskild;KLARA Gymnasium Bildning AB;5565286696;541;227;151;163;59;72;41;
Kristofferskolan, gy;53760158;Stockholm;0180;Enskild;Stiftelsen Kristofferskolan;8020018720;156;38;61;57;62;8;92;
Kulturama gymnasium;78422467;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;603;224;196;183;74;13;78;
Kulturama Gymnasium Natur;37802196;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;52;7;23;22;81;27;81;
Kungl. Svenska Balettskolan gy 38683336;38683336;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;59;14;25;20;75;37;78;
Kungsh gy/Sthlms Musikgy 74812809;74812809;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 327;498;411;418;64;29;90;
Kungsholmens Västra Gymnasium 95618280;95618280;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 056;365;349;342;71;58;58;
Kungstensgymnasiet;75075402;Stockholm;0180;Enskild;Folkuniversitetet Stift Kursverksamheten vid Stockholms Universitet;8020064096;534;180;181;173;69;12;84;
Kunskapsgymnasiet Globen;26326048;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;484;169;159;156;52;54;49;
Kunskapsgymnasiet Liljeholmen;49068301;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;282;107;94;81;50;56;50;
Kärrtorps gymnasium 37839488;37839488;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;390;151;138;101;53;85;35;
LBS Kreativa Gymnasiet Stockholm Södra;46256929;Stockholm;0180;Enskild;Ljud & Bildskolan LBS AB;5564851649;552;213;180;159;35;24;71;
Liljeholmens gymnasium 59409052;59409052;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;57;57;.;.;44;100;..;
Lilla Akademiens Musikgymn.;83374651;Stockholm;0180;Enskild;Musikskolan Lilla Akademien AB;5565510756;140;103;.;37;41;24;93;
Lycée Francais Saint Louis, gy;59796774;Stockholm;0180;Enskild;Lycée Francais Saint-Louis;9020041852;127;41;41;45;47;67;80;
Magelungens Gymnasium Liljeholmen;56942970;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;85;60;1;24;36;25;53;
Magelungens gymnasium Södermalm;24147242;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;144;71;42;31;56;9;76;
Midsommarkransens gy 17675502;17675502;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;638;258;182;198;47;25;59;
Nordiska Musikgymnasiet;30762346;Stockholm;0180;Enskild;Nordiska Musikgymnasiet AB;5565851507;50;21;12;17;48;42;72;
Norra Real 82964090;82964090;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;994;347;328;319;61;16;93;
NTI Gymnasiet Stockholm;15390992;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;783;246;262;275;20;34;65;
NTI Handelsgymnasiet Stockholm;15278518;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;365;128;114;123;27;19;57;
NTI Vetenskapsgymnasiet Stockholm;50644850;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;209;47;66;96;27;50;72;
Odengymnasiet;63943560;Stockholm;0180;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;246;116;83;47;64;66;37;
P A Fogelströms gymnasium 24650116;24650116;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;669;226;224;219;60;9;91;
Praktiska Gymnasiet Bromma;14926020;Stockholm;0180;Enskild;Praktiska Utbildning AB;5564781606;201;84;64;53;5;40;40;
Praktiska Gymnasiet Stockholm Liljeholmen;38236800;Stockholm;0180;Enskild;Praktiska Sverige AB;5562575786;431;167;139;125;40;37;40;
ProCivitas Privata Gymnasium Stockholm;59359012;Stockholm;0180;Enskild;ProCivitas Privata Gymnasium AB;5566157102;540;202;202;136;71;19;79;
Påhlmans gymnasium;16784385;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;412;134;123;155;57;12;70;
Realgymnasiet Stockholm;59026584;Stockholm;0180;Enskild;Lärande i Sverige AB;5565715892;584;183;196;205;78;18;54;
REFIS Rörentr. friskola Sthlm;79829846;Stockholm;0180;Enskild;REFIS Rör- och Elentreprenörernas friskola i Stockholm AB;5566285994;234;84;81;69;..;12;52;
RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319;89963319;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;31;6;9;16;32;32;61;
Sjölins Gymnasium Södermalm;24339566;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;852;313;349;190;61;11;86;
Sjölins Gymnasium Vasastan;87844327;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;796;268;262;266;64;21;78;
Sjömansskolan;20061769;Stockholm;0180;Enskild;Sjömansskolan Stockholm AB;5565662409;48;15;18;15;..;..;56;
Snitz Gymnasium;95154882;Stockholm;0180;Enskild;Swedish Education Group AB;5565042255;174;62;48;64;36;17;61;
Sofiaängens skola;86086213;Stockholm;0180;Enskild;Sofiaängen AB;5565980942;85;28;27;30;61;13;78;
Spira Teoretiska Gymnasium Stora Essingen;24716263;Stockholm;0180;Enskild;Eruditia AB;5593786345;710;244;238;228;53;27;63;
Spånga Gymnasium 52333875;52333875;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;284;155;70;59;56;51;45;
S:t Eriks gymnasium 65666808;65666808;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 256;455;428;373;55;25;64;
Sthlm hotell & restaurangsk 30677562;30677562;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;399;166;144;89;50;33;47;
Sthlm Transport- och fordonstekniska gymnasiet 85054102;85054102;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;187;71;59;57;16;21;41;
Stift. Sthlm Intern. School gy;89693952;Stockholm;0180;Enskild;Stiftelsen Stockholm International School;8024264775;193;69;72;52;48;78;55;
Stockholm Science & Innovation School 78433202, SSIS;78433202;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;376;128;129;119;9;31;79;
Stockholms Estetiska Gymnasium;35366805;Stockholm;0180;Enskild;Stockholms Estetiska Gymnasium Ek. För.;7696029995;245;84;90;71;75;14;76;
Stockholms Idrottsgymnasium;31315191;Stockholm;0180;Enskild;Stockholms Idrottsgymnasium AB;5567379226;377;129;125;123;50;10;81;
Södra Latins gymnasium 89370947;89370947;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 136;389;383;364;70;17;87;
Teknik & Servicegymnasiet;18451445;Stockholm;0180;Enskild;Ludus AB;5568879018;126;47;39;40;..;33;40;
Thoren Business School Stockholm;48555205;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;511;97;143;271;50;74;46;
Thorildsplans gymnasium 32116280;32116280;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 359;500;494;365;33;42;67;
Tibble Gymnasium Campus Kista;43565270;Stockholm;0180;Enskild;Atleticagymnasiet AB;5567799035;201;82;75;44;63;77;51;
Tyska skolan;53175499;Stockholm;0180;Enskild;Tyska Skolföreningen;8020056530;112;44;29;39;53;58;82;
Viktor Rydberg gy. Jarlaplan;64388538;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;497;119;191;187;74;10;88;
Viktor Rydberg gy. Odenplan;52153758;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;692;253;219;220;60;19;90;
Yrkesgymnasiet Skarpnäck;16501673;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;219;94;68;57;49;59;34;
Östra Reals gymnasium 99755443;99755443;Stockholm;0180;Kommunal;Stockholms kommun;2120000142;1 211;425;399;387;62;16;87;
Lundsbergs gymnasieskola;30167976;Storfors;1760;Enskild;Stiftelsen Lundsbergs Skola;8740019362;204;73;66;65;48;18;80;
Luspengymnasiet;50104466;Storuman;2421;Kommunal;Södra Lapplands Gymnasieförbund;2220003293;70;34;19;17;47;..;50;
Tärnaby Alpina Gymnasium;28004794;Storuman;2421;Kommunal;Södra Lapplands Gymnasieförbund;2220003293;38;9;10;19;50;..;87;
Europaskolan Strängnäs;32071849;Strängnäs;0486;Enskild;Europaskolan Utbildning AB;5567478416;496;166;171;159;59;17;82;
Thomasgymnasiet;79845033;Strängnäs;0486;Kommunal;Strängnäs kommun;2120000365;478;184;176;118;43;29;51;
Strömstad Gymnasium, SGY1;70036612;Strömstad;1486;Kommunal;Strömstads kommun;2120001405;125;47;46;32;40;45;32;
Strömstad Gymnasium, SGY2;36936260;Strömstad;1486;Kommunal;Strömstads kommun;2120001405;242;80;97;65;52;34;49;
Hjalmar Strömerskolan;59386837;Strömsund;2313;Kommunal;Strömsunds kommun;2120002486;261;79;109;73;47;23;43;
Realgymnasiet i Sundbyberg;20454041;Sundbyberg;0183;Enskild;Lärande i Sverige AB;5565715892;38;11;27;.;74;..;58;
S:t Martins gymnasium;73217812;Sundbyberg;0183;Kommunal;Sundbybergs kommun;2120000175;256;115;97;44;57;54;31;
Viktor Rydberg gy. Sundbyberg;78825169;Sundbyberg;0183;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;594;219;189;186;45;26;80;
Drottning Blankas Gymnasieskola Sundsvall;36769815;Sundsvall;2281;Enskild;DBGY Juvelen AB;5565789129;181;77;63;41;80;17;52;
KLARA Teoretiska Gymnasium Sundsvall;21382451;Sundsvall;2281;Enskild;KLARA Gymnasium Lärande AB;5565583282;285;96;95;94;73;19;76;
NTI Gymnasiet Sundsvall;48244956;Sundsvall;2281;Enskild;NTI Gymnasiet Macro AB;5561203679;211;58;81;72;15;13;73;
Praktiska Gymnasiet Sundsvall;16931486;Sundsvall;2281;Enskild;Praktiska Sverige AB;5562575786;351;149;99;103;38;13;42;
Realgymnasiet i Sundsvall;92489953;Sundsvall;2281;Enskild;Lärande i Sverige AB;5565715892;140;52;46;42;87;..;52;
Skvaderns gymnasieskola;43873969;Sundsvall;2281;Enskild;Norrlidens Kunskapscentrum AB;5566178215;564;192;190;182;66;11;83;
Sundsvalls gymn. Hedbergska 1;89793044;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;392;122;120;150;59;11;67;
Sundsvalls Gymn. Hedbergska 2;55825382;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;355;119;119;117;54;8;76;
Sundsvalls Gymn. Hedbergska 3;19306558;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;56;25;19;12;36;..;41;
Sundsvalls Gymn. Hedbergska 4;35301145;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;192;80;56;56;51;18;48;
Sundsvalls gymn. Hedbergska 5;94206100;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;73;22;29;22;44;100;..;
Sundsvalls Gymn. Västermalm 1;24993048;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;300;90;90;120;25;16;78;
Sundsvalls Gymn. Västermalm 2;70132092;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;243;77;80;86;9;7;46;
Sundsvalls Gymn. Västermalm 4;65034473;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;151;71;43;37;41;17;30;
Sundsvalls Gymn. Västermalm 5;13084253;Sundsvall;2281;Kommunal;Sundsvalls kommun;2120002411;216;76;73;67;54;15;34;
Thoren Business School Sundsvall;59942080;Sundsvall;2281;Enskild;Thorengruppen AB;5566139290;176;67;52;57;41;44;48;
Sunne Gymnasieskola / Broby;66273269;Sunne;1766;Kommunal;Sunne kommun;2120001843;163;57;54;52;31;29;45;
Sunne Gymnasieskola / Södra Viken;82888663;Sunne;1766;Kommunal;Sunne kommun;2120001843;241;80;81;80;28;..;47;
Viljan;23384476;Surahammar;1907;Enskild;Viljan Friskola AB;5567777775;44;16;9;19;27;..;59;
Svalöfs gymnasium;11275959;Svalöv;1214;Kommunal;Svalövs kommun;2120000993;397;164;121;112;33;15;39;
Nils Fredriksson Utbildning, gymnasium;58518163;Svedala;1263;Kommunal;Svedala kommun;2120001074;204;82;64;58;53;22;54;
Sveriges Ridgymnasium Svedala;50615280;Svedala;1263;Enskild;Sveriges Ridgymnasium AB;5566814504;94;28;37;29;100;16;60;
Gymnasieutbildn. i Svenljunga;11681103;Svenljunga;1465;Kommunal;Svenljunga kommun;2120001512;1;1;.;.;..;..;..;
Naturbruksskolan Svenljunga;19035583;Svenljunga;1465;Region;Västra Götalandsregionen;2321000131;142;52;48;42;18;..;57;
Herrgårdsgymnasiet 1;27993549;Säffle;1785;Kommunal;Säffle kommun;2120001900;193;64;60;69;37;7;35;
Herrgårdsgymnasiet 2;51285539;Säffle;1785;Kommunal;Säffle kommun;2120001900;129;71;24;34;23;22;36;
Dahlander kunskapscentrum;69985412;Säter;2082;Kommunal;Säters kommun;2120002247;31;18;6;7;55;45;..;
Aleholm 1;47872090;Sävsjö;0684;Kommunal;Sävsjö kommun;2120000563;128;35;44;49;51;45;59;
Aleholm 3;37912396;Sävsjö;0684;Kommunal;Sävsjö kommun;2120000563;128;56;36;36;56;43;52;
Staffangymnasiet RO6;45593337;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;284;96;86;102;52;37;56;
Staffangymnasiet RO7;90312942;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;372;143;134;95;40;20;40;
Nyströmska skolan 1;10226870;Söderköping;0582;Kommunal;Söderköpings kommun;2120000464;108;37;30;41;49;32;61;
Nyströmska skolan 2;19839859;Söderköping;0582;Kommunal;Söderköpings kommun;2120000464;33;25;8;.;45;..;33;
Nyströmska skolan 3;37583611;Söderköping;0582;Kommunal;Söderköpings kommun;2120000464;64;24;26;14;53;..;47;
Järna Naturbruksgymnasium;80280597;Södertälje;0181;Enskild;Nibblestiftelsen;8020024405;29;10;12;7;52;..;59;
Morabergs studiecentrum;97651849;Södertälje;0181;Kommunal;Södertälje kommun;2120000159;242;131;76;35;55;90;24;
Mälardalens Tekniska Gymnasium;67628478;Södertälje;0181;Enskild;Mälardalens Tekniska Gymnasium Aktiebolag;5565484754;211;70;71;70;14;18;78;
Novalisgymnasiet;68485877;Södertälje;0181;Enskild;Stiftelsen Novalis;8156008172;60;21;17;22;42;..;53;
NTI Gymnasiet Södertälje;37517404;Södertälje;0181;Enskild;NTI Gymnasiet Macro AB;5561203679;147;38;57;52;..;63;60;
Praktiska Gymnasiet Södertälje;29159460;Södertälje;0181;Enskild;Praktiska Sverige AB;5562575786;270;107;87;76;53;57;33;
S:ta Ragnhildgymnasiet;32057701;Södertälje;0181;Enskild;S:ta Ragnhildgymnasiet AB;5564065687;246;81;72;93;46;65;64;
Torekällgymnasiet;43601850;Södertälje;0181;Kommunal;Södertälje kommun;2120000159;241;77;92;72;25;32;37;
Täljegymnasiet;30615080;Södertälje;0181;Kommunal;Södertälje kommun;2120000159;648;241;219;188;46;74;49;
Vackstanäsgymnasiet;89630851;Södertälje;0181;Enskild;Stiftelsen Otto och Signe Broms Hemskola Å Vackstanäs;8156000690;248;87;77;84;54;9;63;
Örjanskolan gym;70543431;Södertälje;0181;Enskild;Föreningen Örjanskolan;8156005103;83;27;27;29;53;23;84;
Furubygg;29324709;Sölvesborg;1083;Kommunal;Sölvesborgs kommun;2120000852;48;15;16;17;..;..;33;
Furulundsskolan 1;23476801;Sölvesborg;1083;Kommunal;Sölvesborgs kommun;2120000852;183;77;52;54;26;27;58;
Furulundsskolan 2;86351879;Sölvesborg;1083;Kommunal;Sölvesborgs kommun;2120000852;347;116;111;120;54;17;58;
Tanums Gymnasium;14586562;Tanum;1435;Kommunal;Tanums kommun;2120001348;12;5;4;3;..;92;..;
Fågelvikskolans gymnasie;74322969;Tibro;1472;Kommunal;Tibro kommun;2120001660;17;17;.;.;59;..;..;
Olinsgymnasiet Tibro;69360339;Tibro;1472;Enskild;Olinsgymnasiet i Skara AB;5569998932;56;55;1;.;25;..;39;
Rudbecksgymnasiet 1;90260899;Tidaholm;1498;Kommunal;Tidaholms kommun;2120001736;222;81;77;64;39;22;50;
Rudbecksgymnasiet 2;69302313;Tidaholm;1498;Kommunal;Tidaholms kommun;2120001736;60;35;15;10;60;40;28;
Högbergsskolan;31057219;Tierp;0360;Kommunal;Tierps kommun;2120000266;429;143;148;138;41;29;38;
Timrå gymnasium 1;27079521;Timrå;2262;Kommunal;Timrå kommun;2120002395;352;135;127;90;41;12;55;
Timrå gymnasium 2;47864446;Timrå;2262;Kommunal;Timrå kommun;2120002395;36;36;.;.;44;33;31;
Academy of Music and Business Tingsryd;33572033;Tingsryd;0763;Enskild;Academy of Music and Business Education Tingsryd AB;5568792997;122;35;44;43;52;13;62;
Wasaskolan;64579522;Tingsryd;0763;Kommunal;Tingsryds kommun;2120000621;177;60;71;46;26;30;37;
Bollerups lantbruksinstitut;65234368;Tomelilla;1270;Enskild;Bollerups Lantbruksinstitut;8388001177;197;63;68;66;63;..;73;
Stjerneskolan;34381901;Torsby;1737;Kommunal;Torsby kommun;2120001777;442;149;127;166;46;16;55;
Torsås korrespondensgymnasium 1;55150847;Torsås;0834;Kommunal;Torsås kommun;2120000696;268;83;104;81;65;18;79;
Torsås Korrespondensgymnasium 2;90076461;Torsås;0834;Kommunal;Torsås kommun;2120000696;268;70;102;96;79;15;72;
Tranemo gymnasieskola;60513602;Tranemo;1452;Kommunal;Tranemo kommun;2120001462;308;125;98;85;38;32;42;
Holavedsgymnasiet MPD;95368476;Tranås;0687;Kommunal;Tranås kommun;2120000597;205;76;67;62;24;21;64;
Holavedsgymnasiet SCD;76342612;Tranås;0687;Kommunal;Tranås kommun;2120000597;245;77;89;79;35;21;62;
Holavedsgymnasiet TYM;14853321;Tranås;0687;Kommunal;Tranås kommun;2120000597;320;110;97;113;63;30;55;
Söderslättsgymnasiet;26072400;Trelleborg;1287;Kommunal;Trelleborgs kommun;2120001199;1 107;404;355;348;38;25;56;
Drottning Blankas Gymnasieskola Trollhättan;25156286;Trollhättan;1488;Enskild;DBGY Kronan AB;5565668794;178;65;55;58;80;49;49;
Folkuniversitetets gymnasium i Trollhättan;28081446;Trollhättan;1488;Enskild;Folkuniversitetet Stiftelsen Kursver Ksamheten vid Göteborgs Universitet;8572006313;328;107;114;107;66;17;75;
LBS Kreativa Gymnasiet Trollhättan;21400668;Trollhättan;1488;Enskild;Ljud & Bildskolan LBS AB;5564851649;181;73;64;44;25;13;68;
Magnus Åbergsgymnasiet 1;92949043;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;725;269;250;206;53;31;55;
Magnus Åbergsgymnasiet 3;92712591;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;53;17;22;14;51;100;..;
Nils Ericsonsgymnasiet 1;84329061;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;785;269;240;276;38;39;65;
Nils Ericsonsgymnasiet 2;84225089;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;113;72;32;9;42;45;23;
Praktiska Gymnasiet Trollhättan;71969230;Trollhättan;1488;Enskild;Praktiska Sverige AB;5562575786;135;59;40;36;46;39;28;
Realgymnasiet Trollhättan;42500145;Trollhättan;1488;Enskild;Lärande i Sverige AB;5565715892;89;31;30;28;82;..;65;
Trosa Gymnasium;20862637;Trosa;0488;Kommunal;Trosa kommun;2120002957;9;1;7;1;..;..;..;
Tyresö gymnasium;91048178;Tyresö;0138;Kommunal;Tyresö kommun;2120000092;380;187;120;73;38;34;33;
Mimers Gymnasium Täby;82718660;Täby;0160;Enskild;Adinova AB;5567797831;96;36;28;32;36;15;78;
Praktiska Gymnasiet Täby;76942525;Täby;0160;Enskild;Praktiska Sverige AB;5562575786;180;82;49;49;49;20;47;
Sparre Gymnasium;12399380;Täby;0160;Enskild;Upplevelse Utbildning i Täby AB;5567875413;159;59;62;38;48;34;54;
Tibble Gymnasium Campus Täby;31486865;Täby;0160;Enskild;Tibble Fristående Gymnasium TFG AB;5566978556;1 797;602;601;594;53;9;84;
Täby Enskilda gymnasium;97265732;Täby;0160;Enskild;Täby Enskilda Gymnasium AB;5565680112;906;310;300;296;67;16;89;
Täby språkintroduktion;86923395;Täby;0160;Kommunal;Täby kommun;2120000118;39;21;14;4;46;100;26;
Yrkesgymnasiet Täby;10373112;Täby;0160;Enskild;Täby Yrkesgymnasium AB;5562629179;134;44;46;44;30;31;42;
Åva gymnasium;61720981;Täby;0160;Kommunal;Täby kommun;2120000118;1 383;472;457;454;38;19;78;
Gymn.utb. Töreboda Kanalskola;57446690;Töreboda;1473;Kommunal;Töreboda kommun;2120001678;14;14;.;.;..;..;..;
Naturbruksskolan Sötåsen;25698509;Töreboda;1473;Region;Västra Götalandsregionen;2321000131;250;103;70;77;76;..;50;
Drottning Blankas Gymnasieskola Uddevalla;50424828;Uddevalla;1485;Enskild;DBGY Juvelen AB;5565789129;181;60;65;56;72;53;34;
Tekniska Gymnasiet Uddevalla;82931004;Uddevalla;1485;Enskild;Thoren Innovation School AB;5568902653;128;26;51;51;17;54;55;
Uddevalla gymnasieskola, Agneberg EK;95024660;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;407;154;135;118;52;21;68;
Uddevalla gymnasieskola, Agneberg GLU;16496466;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;185;64;59;62;57;12;51;
Uddevalla gymnasieskola, Agneberg IM;67785826;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;151;75;34;42;38;56;23;
Uddevalla gymnasieskola, Agneberg RL;62300682;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;66;27;21;18;58;..;53;
Uddevalla gymnasieskola, Agneberg SA;47393891;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;265;92;83;90;72;31;60;
Uddevalla gymnasieskola, Agneberg SA/EK internationell;32263814;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;34;.;15;19;65;..;71;
Uddevalla gymnasieskola, Agneberg SAFS;48846872;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;18;10;5;3;67;..;..;
Uddevalla gymnasieskola, Sinclair BF;83584125;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;92;32;32;28;74;15;50;
