Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2018/19


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
JENSEN Gymnasium Norra;38195284;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;504;189;170;145;60;33;57;
JENSEN Gymnasium Södra;97510495;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;595;221;209;165;59;41;49;
KLARA Teoretiska Gymnasium Stockholm Norra;89461767;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;256;90;85;81;61;46;55;
KLARA Teoretiska Gymnasium Stockholm Södra;94717858;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;414;128;151;135;42;19;71;
KLARA Teoretiska Gymnasium Stockholm Västra;73812226;Stockholm;0180;Enskild;Mikael Elias Gymnasium AB;5565583282;344;101;129;114;44;38;65;
KLARA Teoretiska Gymnasium Stockholm Östra;17911161;Stockholm;0180;Enskild;Hermods Gymnasium AB;5565286696;346;108;137;101;57;77;38;
Kristofferskolan, gy;53760158;Stockholm;0180;Enskild;Stiftelsen Kristofferskolan;8020018720;153;49;55;49;52;14;86;
Kulturama gymnasium;78422467;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;509;186;174;149;73;11;73;
Kulturama Gymnasium Natur;37802196;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;38;19;19;.;74;..;89;
Kungl. Svenska Balettskolan gy 38683336;38683336;Stockholm;0180;Kommunal;Stockholm;2120000142;47;12;22;13;77;38;57;
Kungsh gy/Sthlms Musikgy 36288955;36288955;Stockholm;0180;Kommunal;Stockholm;2120000142;429;127;155;147;66;42;87;
Kungsh gy/Sthlms Musikgy 74812809;74812809;Stockholm;0180;Kommunal;Stockholm;2120000142;315;116;97;102;58;22;85;
Kungsh gy/Sthlms Musikgy 88839172;88839172;Stockholm;0180;Kommunal;Stockholm;2120000142;514;163;191;160;70;21;85;
Kungsholmens västra gymnasium;69053034;Stockholm;0180;Kommunal;Stockholm;2120000142;240;91;78;71;60;73;57;
Kungsholmens Västra Gymnasium 48412612;48412612;Stockholm;0180;Kommunal;Stockholm;2120000142;439;215;143;81;67;63;44;
Kungsholmens Västra Gymnasium 95618280;95618280;Stockholm;0180;Kommunal;Stockholm;2120000142;257;113;72;72;80;75;29;
Kungstensgymnasiet;75075402;Stockholm;0180;Enskild;Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet;8020064096;435;143;141;151;72;14;75;
Kunskapsgymnasiet Globen;26326048;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;417;152;138;127;57;45;53;
Kärrtorps gymnasium 37839488;37839488;Stockholm;0180;Kommunal;Stockholm;2120000142;385;228;74;83;42;81;33;
LBS Ljud & Bildskolan Stockholm Södra;46256929;Stockholm;0180;Enskild;Ljud & Bildskolan Lbs AB;5564851649;359;129;121;109;26;22;64;
Liljeholmens gymnasium 59409052;59409052;Stockholm;0180;Kommunal;Stockholm;2120000142;121;121;.;.;36;99;..;
Lilla Akademiens Musikgymn.;83374651;Stockholm;0180;Enskild;Musikskolan Lilla Akademien AB;5565510756;120;46;36;38;61;28;81;
Lycée Francais Saint Louis, gy;59796774;Stockholm;0180;Enskild;Lycée Francais Saint-Louis;9020041852;126;45;45;36;43;69;79;
Magelungens gymnasium Södermalm;24147242;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;119;60;45;14;56;29;48;
Midsommarkransens gy 17675502;17675502;Stockholm;0180;Kommunal;Stockholm;2120000142;410;184;118;108;50;42;41;
Midsommarkransens gy 75600007;75600007;Stockholm;0180;Kommunal;Stockholm;2120000142;187;59;77;51;32;50;59;
Nordiska Musikgymnasiet;30762346;Stockholm;0180;Enskild;Nordiska Musikgymnasiet AB;5565851507;42;13;14;15;83;26;79;
Norra Real 82964090;82964090;Stockholm;0180;Kommunal;Stockholm;2120000142;580;195;201;184;55;20;92;
Norra Real 88955893;88955893;Stockholm;0180;Kommunal;Stockholm;2120000142;425;129;162;134;79;15;84;
NTI Gymnasiet Gärdet;92204274;Stockholm;0180;Enskild;IT Gymnasiet Sverige AB;5565970471;123;66;57;.;9;37;62;
NTI Gymnasiet Stockholm;15390992;Stockholm;0180;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;856;299;278;279;21;16;73;
NTI Handelsgymnasiet Stockholm;15278518;Stockholm;0180;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;363;127;123;113;39;25;50;
NTI Vetenskapsgymnasiet Stockholm;50644850;Stockholm;0180;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;117;58;59;.;13;43;67;
Odengymnasiet;63943560;Stockholm;0180;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;196;79;58;59;56;47;37;
P A Fogelströms gymnasium 24650116;24650116;Stockholm;0180;Kommunal;Stockholm;2120000142;343;224;119;.;35;14;76;
Plusgymnasiet Stockholm;85516596;Stockholm;0180;Enskild;Plusgymnasiet AB;5565789129;376;153;106;117;72;58;32;
Praktiska Bromma;31998226;Stockholm;0180;Enskild;Praktiska Sverige AB;5562575786;87;42;29;16;16;44;14;
Praktiska Liljeholmen;38236800;Stockholm;0180;Enskild;Praktiska Sverige AB;5562575786;373;174;111;88;33;51;29;
ProCivitas Privata Gymnasium Stockholm;59359012;Stockholm;0180;Enskild;ProCivitas Privata Gymnasium AB;5566157102;221;129;92;.;61;14;68;
Påhlmans gymnasium;16784385;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;398;127;115;156;50;19;63;
Realgymnasiet Stockholm;59026584;Stockholm;0180;Enskild;Lärande i Sverige AB;5565715892;669;266;232;171;84;15;43;
REFIS Rörentr. friskola Sthlm;79829846;Stockholm;0180;Enskild;REFIS Rörentreprenörernas Friskola i Stockholm A;5566285994;120;39;44;37;..;17;37;
RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319;89963319;Stockholm;0180;Kommunal;Stockholm;2120000142;22;8;7;7;..;..;50;
Sjölins Gymnasium Kungsholmen;87844327;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;155;95;60;.;49;27;59;
Sjölins gymnasium Södermalm;24339566;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;624;186;219;219;63;13;76;
Sjömansskolan;20061769;Stockholm;0180;Enskild;Sjömansskolan Stockholm AB;5565662409;50;22;15;13;..;22;46;
Skolslussen 65458415;65458415;Stockholm;0180;Kommunal;Stockholm;2120000142;32;16;11;5;72;31;56;
Skärholmens gymnasium 91478173;91478173;Stockholm;0180;Kommunal;Stockholm;2120000142;175;172;.;3;21;100;6;
Snitz Gymnasium;95154882;Stockholm;0180;Enskild;PPS Power Planning System Aktiebolag;5565042255;195;78;69;48;24;16;55;
Sofiaängens skola gy;25074310;Stockholm;0180;Enskild;Sofiaängen AB;5565980942;17;7;6;4;94;..;65;
Spånga Gymnasium 52333875;52333875;Stockholm;0180;Kommunal;Stockholm;2120000142;498;155;192;151;54;60;39;
S:t Eriks gymnasium 65666808;65666808;Stockholm;0180;Kommunal;Stockholm;2120000142;1 037;406;355;276;51;43;51;
Sthlm hotell & restaurangsk 24397215;24397215;Stockholm;0180;Kommunal;Stockholm;2120000142;237;89;75;73;32;19;47;
Sthlm hotell & restaurangsk 30677562;30677562;Stockholm;0180;Kommunal;Stockholm;2120000142;305;135;85;85;64;40;33;
Sthlm Transp&Fordon 85054102;85054102;Stockholm;0180;Kommunal;Stockholm;2120000142;148;61;49;38;..;57;33;
Sthlm Transp&Fordon 87274273;87274273;Stockholm;0180;Kommunal;Stockholm;2120000142;64;22;22;20;33;..;23;
Stift. Sthlm Intern. School gy;89693952;Stockholm;0180;Enskild;Stiftelsen Stockholm International School;8024264775;150;43;53;54;49;71;54;
Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium;24759907;Stockholm;0180;Enskild;Stiftelsen Fryshuset;8020111582;901;415;239;247;52;44;49;
Stockholm Science & Innovation School 78433202, SSIS;78433202;Stockholm;0180;Kommunal;Stockholm;2120000142;330;136;125;69;13;30;78;
Stockholms byggtekniska gymnasium 41631104;41631104;Stockholm;0180;Kommunal;Stockholm;2120000142;151;75;34;42;..;52;28;
Stockholms Estetiska Gymnasium;35366805;Stockholm;0180;Enskild;Stockholms Estetiska Gymnasium Ek. För.;7696029995;227;72;76;79;81;13;66;
Stockholms Idrottsgymnasium;31315191;Stockholm;0180;Enskild;Stockholms Idrottsgymnasium AB;5567379226;358;125;117;116;39;11;75;
Stockholms Tillskärarakademis Gymnasium;80357110;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;24;.;10;14;88;..;50;
Södra Latins gymnasium 42775003;42775003;Stockholm;0180;Kommunal;Stockholm;2120000142;441;160;127;154;83;11;85;
Södra Latins gymnasium 56670842;56670842;Stockholm;0180;Kommunal;Stockholm;2120000142;284;126;93;65;61;43;75;
Södra Latins gymnasium 89370947;89370947;Stockholm;0180;Kommunal;Stockholm;2120000142;388;131;127;130;68;8;89;
Teknik & Service Gymnasiet;18451445;Stockholm;0180;Enskild;Ludus AB;5568879018;97;42;31;24;..;43;36;
Tensta gymnasium 42985608;42985608;Stockholm;0180;Kommunal;Stockholm;2120000142;112;109;3;.;26;99;..;
Thoren Business School Stockholm;48555205;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;776;269;278;229;59;36;58;
Thoren Innovation School Stockholm;31313926;Stockholm;0180;Enskild;Thoren Innovation School AB;5568902653;100;11;12;77;10;39;57;
Thorildsplans gymnasium 30312720;30312720;Stockholm;0180;Kommunal;Stockholm;2120000142;402;126;155;121;26;34;75;
Thorildsplans gymnasium 32116280;32116280;Stockholm;0180;Kommunal;Stockholm;2120000142;288;94;99;95;30;34;69;
Thorildsplans gymnasium 57143976;57143976;Stockholm;0180;Kommunal;Stockholm;2120000142;426;129;153;144;58;27;71;
Thorildsplans gymnasium 93367005;93367005;Stockholm;0180;Kommunal;Stockholm;2120000142;373;162;111;100;5;36;53;
Tyska skolan;53175499;Stockholm;0180;Enskild;Tyska Skolföreningen;8020056530;120;44;37;39;50;62;84;
Viktor Rydberg gy. Jarlaplan;64388538;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skola;8120005650;538;181;175;182;82;9;87;
Viktor Rydberg gy. Odenplan;52153758;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skola;8120005650;613;221;186;206;68;19;86;
Yrkesgymnasiet Stockholm;16501673;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;223;94;75;54;34;58;29;
Yrkesplugget;26298615;Stockholm;0180;Enskild;Yrkesplugget i Sverige AB;5566753736;239;98;75;66;8;44;26;
Östra Reals gymnasium 22116645;22116645;Stockholm;0180;Kommunal;Stockholm;2120000142;608;225;177;206;60;23;83;
Östra Reals gymnasium 99755443;99755443;Stockholm;0180;Kommunal;Stockholm;2120000142;547;217;153;177;59;22;74;
Gymnasieutbildn. i Storfors;19005839;Storfors;1760;Kommunal;Storfors;2120001785;21;21;.;.;..;76;..;
Lundsbergs gymnasieskola;30167976;Storfors;1760;Enskild;Stiftelsen Lundsbergs Skola;8740019362;174;62;62;50;48;17;71;
Luspengymnasiet;50104466;Storuman;2421;Kommunal;Storuman;2120002577;110;44;37;29;39;47;15;
Tärnaby Alpina Gymnasium;28004794;Storuman;2421;Kommunal;Storuman;2120002577;25;6;5;14;40;..;84;
Europaskolan Strängnäs;32071849;Strängnäs;0486;Enskild;Europaskolan Utbildning AB;5567478416;450;160;152;138;63;18;75;
Thomasgymnasiet;79845033;Strängnäs;0486;Kommunal;Strängnäs;2120000365;540;263;150;127;37;30;39;
Strömstad Gymnasium;41099519;Strömstad;1486;Kommunal;Strömstad;2120001405;411;126;137;148;44;43;35;
Hjalmar Strömerskolan;59386837;Strömsund;2313;Kommunal;Strömsund;2120002486;281;103;80;98;39;36;30;
Grillska Gymnasiet Sundbyberg;21627442;Sundbyberg;0183;Enskild;Stadsmissionens Skolstiftelse;8020170794;152;73;49;30;55;28;44;
NTI Gymnasiet Sundbyberg;17276047;Sundbyberg;0183;Enskild;IT Gymnasiet Sverige AB;5565970471;196;71;65;60;10;47;48;
S:t Martins gymnasium;73217812;Sundbyberg;0183;Kommunal;Sundbyberg;2120000175;395;146;124;125;49;61;23;
Drottning Blankas Gymnasieskola Sundsvall;36769815;Sundsvall;2281;Enskild;Plusgymnasiet AB;5565789129;89;38;25;26;97;..;27;
KLARA Teoretiska Gymnasium Sundsvall;21382451;Sundsvall;2281;Enskild;Mikael Elias Gymnasium AB;5565583282;283;96;92;95;74;22;63;
NTI Gymnasiet Sundsvall;48244956;Sundsvall;2281;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;249;119;74;56;16;10;57;
Praktiska Sundsvall;16931486;Sundsvall;2281;Enskild;Praktiska Sverige AB;5562575786;251;99;82;70;25;36;29;
Realgymnasiet i Sundsvall;92489953;Sundsvall;2281;Enskild;Lärande i Sverige AB;5565715892;108;42;32;34;77;..;43;
Skvaderns gymnasieskola;43873969;Sundsvall;2281;Enskild;Norrlidens Kunskapscentrum AB;5566178215;504;183;174;147;69;12;82;
Sundsvalls Gymn. Hedbergska 2;55825382;Sundsvall;2281;Kommunal;Sundsvall;2120002411;369;120;116;133;53;9;62;
Sundsvalls Gymn. Hedbergska 3;19306558;Sundsvall;2281;Kommunal;Sundsvall;2120002411;133;65;51;17;62;26;35;
Sundsvalls Gymn. Västermalm 1;24993048;Sundsvall;2281;Kommunal;Sundsvall;2120002411;202;77;64;61;45;15;61;
Sundsvalls Gymn. Västermalm 2;70132092;Sundsvall;2281;Kommunal;Sundsvall;2120002411;250;95;81;74;4;8;44;
Sundsvalls Gymn. Västermalm 3;36290964;Sundsvall;2281;Kommunal;Sundsvall;2120002411;262;262;.;.;26;100;5;
Sundsvalls Gymn. Västermalm 4;65034473;Sundsvall;2281;Kommunal;Sundsvall;2120002411;176;101;48;27;63;20;26;
Sundsvalls Gymn. Västermalm 5;13084253;Sundsvall;2281;Kommunal;Sundsvall;2120002411;399;140;126;133;23;9;66;
Sundsvalls Gymn. Västermalm 6;32321364;Sundsvall;2281;Kommunal;Sundsvall;2120002411;69;30;20;19;86;52;32;
Sundsvalls gymnasium, Hedbergska 1;89793044;Sundsvall;2281;Kommunal;Sundsvall;2120002411;343;128;119;96;58;15;57;
Thoren Business School Sundsvall;59942080;Sundsvall;2281;Enskild;Thorengruppen AB;5566139290;205;93;53;59;50;37;36;
Sunne Gymnasieskola / Broby;66273269;Sunne;1766;Kommunal;Sunne;2120001843;277;75;114;88;29;43;33;
Sunne Gymnasieskola / Södra Viken;82888663;Sunne;1766;Kommunal;Sunne;2120001843;183;66;57;60;24;..;33;
Viljan;23384476;Surahammar;1907;Enskild;Viljan Friskola AB;5567777775;41;16;18;7;24;..;56;
Svalöfs gymnasium;11275959;Svalöv;1214;Kommunal;Svalöv;2120000993;502;187;164;151;35;25;30;
Nils Fredriksson Utbildning;58518163;Svedala;1263;Kommunal;Svedala;2120001074;220;98;73;49;47;27;45;
Sveriges Ridgymnasium Svedala;50615280;Svedala;1263;Enskild;Sveriges Ridgymnasium AB;5566814504;84;32;28;24;96;..;45;
Gymnasieutbildn. i Svenljunga;11681103;Svenljunga;1465;Kommunal;Svenljunga;2120001512;64;20;44;.;23;86;..;
Naturbruksskolan Svenljunga;19035583;Svenljunga;1465;Landsting;Västra Götalands Läns Landsting;2321000131;101;39;30;32;14;..;41;
Herrgårdsgymnasiet A;27993549;Säffle;1785;Kommunal;Säffle;2120001900;437;223;101;113;29;33;27;
Dahlander kunskapscentrum;69985412;Säter;2082;Kommunal;Säter;2120002247;48;24;11;13;33;79;..;
Aleholm;37912396;Sävsjö;0684;Kommunal;Sävsjö;2120000563;354;188;78;88;42;43;40;
Staffangymnasiet RO6;45593337;Söderhamn;2182;Kommunal;Hälsinglands utbildningsförbund;2220003111;332;116;98;118;48;20;60;
Staffangymnasiet RO7;90312942;Söderhamn;2182;Kommunal;Hälsinglands utbildningsförbund;2220003111;294;107;102;85;23;14;28;
Staffangymnasiet RO8;18768922;Söderhamn;2182;Kommunal;Hälsinglands utbildningsförbund;2220003111;93;61;23;9;51;80;13;
Nyströmska skolan 1;10226870;Söderköping;0582;Kommunal;Söderköping;2120000464;187;66;54;67;42;59;41;
Nyströmska skolan 2;19839859;Söderköping;0582;Kommunal;Söderköping;2120000464;112;58;35;19;29;33;21;
Järna Naturbruksgymnasium;80280597;Södertälje;0181;Enskild;Nibblestiftelsen;8020024405;26;12;7;7;46;..;46;
Morabergs studiecentrum;97651849;Södertälje;0181;Kommunal;Södertälje;2120000159;257;247;10;.;37;95;18;
Mälardalens Tekniska Gymnasium;67628478;Södertälje;0181;Enskild;Mälardalens Tekniska Gymnasium Aktiebolag;5565484754;217;72;72;73;20;15;79;
Novalisgymnasiet;68485877;Södertälje;0181;Enskild;Stiftelsen Novalis;8156008172;32;11;11;10;34;..;44;
NTI Gymnasiet Södertälje;37517404;Södertälje;0181;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;124;40;45;39;..;73;38;
Praktiska Södertälje;29159460;Södertälje;0181;Enskild;Praktiska Sverige AB;5562575786;251;96;80;75;50;71;25;
S:ta Ragnhildgymnasiet;32057701;Södertälje;0181;Enskild;S:ta Ragnhildgymnasiet AB;5564065687;231;87;87;57;58;52;65;
Torekällgymnasiet;43601850;Södertälje;0181;Kommunal;Södertälje;2120000159;194;74;65;55;14;55;21;
Täljegymnasiet;30615080;Södertälje;0181;Kommunal;Södertälje;2120000159;536;231;138;167;50;76;43;
Vackstanäsgymnasiet;89630851;Södertälje;0181;Enskild;Vackstanäsgymnasiet;8156000690;214;78;61;75;57;13;47;
Wendela Hebbe gymnasiet;25178582;Södertälje;0181;Kommunal;Södertälje;2120000159;257;82;95;80;51;37;49;
Örjanskolan gym;70543431;Södertälje;0181;Enskild;Föreningen Örjanskolan;8156005103;66;28;23;15;56;33;70;
Furulundsskolan 1;23476801;Sölvesborg;1083;Kommunal;Sölvesborgs-bromöllas kommunalförbund;2220001222;200;85;46;69;28;25;52;
Furulundsskolan 2;86351879;Sölvesborg;1083;Kommunal;Sölvesborgs-bromöllas kommunalförbund;2220001222;447;215;104;128;53;30;40;
Tanums Gymnasium;14586562;Tanum;1435;Kommunal;Tanum;2120001348;34;17;15;2;..;94;..;
Fågelvik, gymnasieskola;74322969;Tibro;1472;Kommunal;Tibro;2120001660;73;30;26;17;29;86;..;
Rudbecksgymnasiet 1;90260899;Tidaholm;1498;Kommunal;Tidaholm;2120001736;199;71;78;50;37;16;44;
Rudbecksgymnasiet 2;69302313;Tidaholm;1498;Kommunal;Tidaholm;2120001736;78;40;12;26;76;24;19;
Rudbecksgymnasiet 3;88770449;Tidaholm;1498;Kommunal;Tidaholm;2120001736;50;7;8;35;20;100;..;
Högbergsskolan;31057219;Tierp;0360;Kommunal;Tierp;2120000266;569;295;149;125;35;40;28;
Timrå Gymnasium;27079521;Timrå;2262;Kommunal;Timrå;2120002395;432;216;112;104;32;31;35;
AMB Education;33572033;Tingsryd;0763;Enskild;Academy of Music and Business Education Tingsryd AB;5568792997;159;47;52;60;58;8;61;
Wasaskolan;64579522;Tingsryd;0763;Kommunal;Tingsryd;2120000621;264;153;48;63;29;48;28;
Bollerups lantbruksinstitut;65234368;Tomelilla;1270;Enskild;Bollerups Lantbruksinstitut;8388001177;242;96;73;73;67;7;60;
Stjerneskolan;34381901;Torsby;1737;Kommunal;Torsby;2120001777;506;152;168;186;46;21;41;
Torsås korrespondensgymnasium 1;55150847;Torsås;0834;Kommunal;Torsås;2120000696;330;74;100;156;66;16;67;
Torsås Korrespondensgymnasium 2;90076461;Torsås;0834;Kommunal;Torsås;2120000696;337;77;99;161;81;13;63;
Tranemo gymnasieskola 1;96414537;Tranemo;1452;Kommunal;Tranemo;2120001462;181;66;60;55;34;53;17;
Tranemo gymnasieskola 2;53069733;Tranemo;1452;Kommunal;Tranemo;2120001462;223;83;70;70;47;25;44;
Holavedsgymnasiet ASB;99394620;Tranås;0687;Kommunal;Tranås;2120000597;191;73;63;55;20;18;64;
Holavedsgymnasiet CAX;95368476;Tranås;0687;Kommunal;Tranås;2120000597;280;101;103;76;46;18;49;
Holavedsgymnasiet SCD;76342612;Tranås;0687;Kommunal;Tranås;2120000597;146;144;2;.;27;96;7;
Holavedsgymnasiet TYM;14853321;Tranås;0687;Kommunal;Tranås;2120000597;226;80;70;76;59;33;30;
Söderslättsgymnasiet Ro 1;76448076;Trelleborg;1287;Kommunal;Trelleborg;2120001199;338;114;113;111;22;18;46;
Söderslättsgymnasiet Ro 2;31537066;Trelleborg;1287;Kommunal;Trelleborg;2120001199;152;48;57;47;37;24;53;
Söderslättsgymnasiet Ro 3;86488203;Trelleborg;1287;Kommunal;Trelleborg;2120001199;641;228;226;187;48;34;39;
Drottning Blankas Gymnasieskola Trollhättan;25156286;Trollhättan;1488;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;236;82;92;62;87;19;36;
Folkuniversitetets gymnasium i Trollhättan;28081446;Trollhättan;1488;Enskild;Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet;8572006313;257;89;85;83;75;21;66;
LBS Ljud & Bildskolan Trollhättan;21400668;Trollhättan;1488;Enskild;Ljud & Bildskolan Lbs AB;5564851649;162;65;49;48;20;12;56;
Magnus Åbergsgymnasiet 1;92949043;Trollhättan;1488;Kommunal;Kunskapsförbundet väst;2220002998;549;188;198;163;44;36;41;
Magnus Åbergsgymnasiet 3;92712591;Trollhättan;1488;Kommunal;Kunskapsförbundet väst;2220002998;219;120;62;37;36;95;13;
Nils Ericsonsgymnasiet 1;84329061;Trollhättan;1488;Kommunal;Kunskapsförbundet väst;2220002998;778;267;262;249;38;33;61;
Nils Ericsonsgymnasiet 2;84225089;Trollhättan;1488;Kommunal;Kunskapsförbundet väst;2220002998;112;68;27;17;38;56;22;
Praktiska Trollhättan;71969230;Trollhättan;1488;Enskild;Praktiska Sverige AB;5562575786;145;65;32;48;64;56;21;
Trosa Gymnasium;20862637;Trosa;0488;Kommunal;Trosa;2120002957;4;1;2;1;..;..;..;
Tyresö Gymnasium 1;91048178;Tyresö;0138;Kommunal;Tyresö;2120000092;491;209;181;101;29;44;27;
Mimers Gymnasium Täby;82718660;Täby;0160;Enskild;Adinova AB;5567797831;83;36;26;21;31;17;76;
Praktiska Täby;76942525;Täby;0160;Enskild;Praktiska Sverige AB;5562575786;166;80;54;32;42;40;30;
Sparre Gymnasium;12399380;Täby;0160;Enskild;Upplevelse Utbildning i Täby AB;5567875413;111;40;41;30;36;37;52;
Tibble Fristående Gymnasium;31486865;Täby;0160;Enskild;Tibble Fristående Gymnasium TFG AB;5566978556;1 436;549;489;398;53;11;79;
Täby Enskilda gymnasium;97265732;Täby;0160;Enskild;Täby Enskilda Gymnasium AB;5565680112;847;297;289;261;65;10;82;
Täby språkintroduktion;86923395;Täby;0160;Kommunal;Täby;2120000118;80;20;60;.;26;100;..;
Täby Yrkesgymnasium;10373112;Täby;0160;Enskild;Utbildningscentret för yrkestrafik i Sverige AB;5562629179;110;47;36;27;13;40;27;
Åva gymnasium;61720981;Täby;0160;Kommunal;Täby;2120000118;1 160;416;388;356;32;22;65;
Gymn.utb. Töreboda Kanalskolan;57446690;Töreboda;1473;Kommunal;Töreboda;2120001678;41;41;.;.;51;68;..;
Naturbruksskolan Sötåsen;25698509;Töreboda;1473;Landsting;Västra Götalands Läns Landsting;2321000131;213;76;69;68;72;..;43;
Drottning Blankas Gymnasieskola Uddevalla;50424828;Uddevalla;1485;Enskild;Plusgymnasiet AB;5565789129;273;105;83;85;62;45;28;
Thoren Innovation School Uddevalla;82931004;Uddevalla;1485;Enskild;Thoren Innovation School AB;5568902653;124;57;29;38;12;23;45;
Uddevalla gymnasieskola, Agneberg BF;83584125;Uddevalla;1485;Kommunal;Uddevalla;2120001397;77;27;25;25;71;25;35;
Uddevalla gymnasieskola, Agneberg EK;95024660;Uddevalla;1485;Kommunal;Uddevalla;2120001397;301;108;95;98;53;16;61;
Uddevalla gymnasieskola, Agneberg EKSPINT;32263814;Uddevalla;1485;Kommunal;Uddevalla;2120001397;72;26;21;25;54;24;69;
Uddevalla gymnasieskola, Agneberg GLU;16496466;Uddevalla;1485;Kommunal;Uddevalla;2120001397;40;11;11;18;80;..;35;
Uddevalla gymnasieskola, Agneberg HA;12075195;Uddevalla;1485;Kommunal;Uddevalla;2120001397;71;23;26;22;48;23;45;
Uddevalla gymnasieskola, Agneberg RL;62300682;Uddevalla;1485;Kommunal;Uddevalla;2120001397;54;25;13;16;72;..;35;
Uddevalla gymnasieskola, Agneberg SA;47393891;Uddevalla;1485;Kommunal;Uddevalla;2120001397;237;91;80;66;63;23;59;
Uddevalla gymnasieskola, Agneberg SASPINT;48414975;Uddevalla;1485;Kommunal;Uddevalla;2120001397;64;16;20;28;64;17;73;
Uddevalla gymnasieskola, Margaretegärde GLU;65265211;Uddevalla;1485;Kommunal;Uddevalla;2120001397;135;48;39;48;51;27;29;
Uddevalla gymnasieskola, Margaretegärde IM;67785826;Uddevalla;1485;Kommunal;Uddevalla;2120001397;305;94;86;125;33;72;18;
Uddevalla gymnasieskola, Sinclair ES;11533776;Uddevalla;1485;Kommunal;Uddevalla;2120001397;251;99;64;88;71;16;57;
Uddevalla gymnasieskola, Östabo 1 VO;97191332;Uddevalla;1485;Kommunal;Uddevalla;2120001397;213;80;65;68;79;50;30;
Uddevalla gymnasieskola, Östrabo 1 IN;71938440;Uddevalla;1485;Kommunal;Uddevalla;2120001397;53;30;15;8;..;45;23;
Uddevalla gymnasieskola, Östrabo 1 TE;28829503;Uddevalla;1485;Kommunal;Uddevalla;2120001397;247;92;79;76;21;16;70;
Uddevalla gymnasieskola, Östrabo Y BA;22811839;Uddevalla;1485;Kommunal;Uddevalla;2120001397;235;85;73;77;16;10;32;
Uddevalla gymnasieskola, Östrabo Y EE;33205596;Uddevalla;1485;Kommunal;Uddevalla;2120001397;68;19;30;19;..;22;38;
Uddevalla gymnasieskola, Östrabo Y ES;99622695;Uddevalla;1485;Kommunal;Uddevalla;2120001397;19;.;8;11;95;..;..;
Uddevalla gymnasieskola, Östrabo Y FT;19930101;Uddevalla;1485;Kommunal;Uddevalla;2120001397;237;88;75;74;19;13;27;
Uddevalla Gymnasieskola, Östrabo Y GLU;60727136;Uddevalla;1485;Kommunal;Uddevalla;2120001397;39;18;5;16;44;..;33;
Uddevalla gymnasieskola, Östrabo Y HV;45132264;Uddevalla;1485;Kommunal;Uddevalla;2120001397;88;37;33;18;88;19;32;
Uddevalla gymnasieskola, Östrabo Y VF;61647360;Uddevalla;1485;Kommunal;Uddevalla;2120001397;49;18;13;18;..;..;39;
Uddevalla gymnasieskola,Östrabo 1 NA;98651664;Uddevalla;1485;Kommunal;Uddevalla;2120001397;247;77;87;83;68;36;68;
Tingsholmsgymnasiets introduktionsprogram gymnasiesärskola;69504751;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;97;96;1;.;25;75;..;
Tingsholmsgymnasiets nationella program;33657492;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;468;190;139;139;45;25;49;
Dragonskolan BA;61622991;Umeå;2480;Kommunal;Umeå;2120002627;189;63;63;63;14;..;47;
Dragonskolan BF;66644568;Umeå;2480;Kommunal;Umeå;2120002627;158;63;53;42;64;15;46;
