Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2021/22


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Internationella Hotell- och Restaurangskolan;56653353;Stockholm;0180;Enskild;Internationella hotell- och restaurangskolan IHR AB;5569828451;183;69;56;58;35;23;55;
JENSEN Gymnasium Norra;38195284;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;669;264;207;198;54;43;62;
JENSEN Gymnasium Södra;97510495;Stockholm;0180;Enskild;Jensen Education College AB;5566358759;684;238;221;225;60;52;61;
KLARA Teoretiska Gymnasium Stockholm Norra;89461767;Stockholm;0180;Enskild;KLARA Gymnasium Kunskap AB;5566303938;266;90;88;88;67;67;58;
KLARA Teoretiska Gymnasium Stockholm Södra;94717858;Stockholm;0180;Enskild;KLARA Gymnasium Kunskap AB;5566303938;433;165;150;118;40;20;73;
KLARA Teoretiska Gymnasium Stockholm Västra;73812226;Stockholm;0180;Enskild;KLARA Gymnasium Lärande AB;5565583282;292;88;101;103;46;65;51;
KLARA Teoretiska Gymnasium Stockholm Östra;17911161;Stockholm;0180;Enskild;KLARA Gymnasium Bildning AB;5565286696;430;178;138;114;64;75;41;
Kristofferskolan, gy;53760158;Stockholm;0180;Enskild;Stiftelsen Kristofferskolan;8020018720;182;62;57;63;65;12;87;
Kulturama gymnasium;78422467;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;555;200;174;181;73;13;78;
Kulturama Gymnasium Natur;37802196;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;56;6;24;26;77;..;82;
Kungl. Svenska Balettskolan gy 38683336;38683336;Stockholm;0180;Kommunal;Stockholm;2120000142;45;22;17;6;67;31;82;
Kungsh gy/Sthlms Musikgy 74812809;74812809;Stockholm;0180;Kommunal;Stockholm;2120000142;1 341;474;446;421;66;26;88;
Kungsholmens Västra Gymnasium 95618280;95618280;Stockholm;0180;Kommunal;Stockholm;2120000142;1 005;389;302;314;68;60;51;
Kungstensgymnasiet;75075402;Stockholm;0180;Enskild;Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet;8020064096;522;178;175;169;72;13;76;
Kunskapsgymnasiet Globen;26326048;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;476;167;169;140;47;46;49;
Kunskapsgymnasiet Liljeholmen;49068301;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;241;82;85;74;52;49;56;
Kärrtorps gymnasium 37839488;37839488;Stockholm;0180;Kommunal;Stockholm;2120000142;419;195;125;99;55;84;36;
LBS Kreativa Gymnasiet Stockholm Södra;46256929;Stockholm;0180;Enskild;Ljud & Bildskolan Lbs AB;5564851649;423;159;152;112;30;24;68;
Liljeholmens gymnasium 59409052;59409052;Stockholm;0180;Kommunal;Stockholm;2120000142;76;76;.;.;51;100;..;
Lilla Akademiens Musikgymn.;83374651;Stockholm;0180;Enskild;Musikskolan Lilla Akademien AB;5565510756;141;48;43;50;46;21;91;
Lindeparkens gymnasiesärskola, gy;24365362;Stockholm;0180;Kommunal;Stockholm;2120000142;1;1;.;.;..;..;..;
Lycée Francais Saint Louis, gy;59796774;Stockholm;0180;Enskild;Lycée Francais Saint-Louis;9020041852;131;47;40;44;53;65;78;
Magelungens Gymnasium Liljeholmen;56942970;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;85;44;23;18;36;18;51;
Magelungens gymnasium Södermalm;24147242;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;140;96;32;12;54;12;64;
Midsommarkransens gy 17675502;17675502;Stockholm;0180;Kommunal;Stockholm;2120000142;709;222;244;243;48;33;54;
Nordiska Musikgymnasiet;30762346;Stockholm;0180;Enskild;Nordiska Musikgymnasiet AB;5565851507;49;17;15;17;65;31;80;
Norra Real 82964090;82964090;Stockholm;0180;Kommunal;Stockholm;2120000142;1 009;327;360;322;64;13;90;
NTI Gymnasiet Gärdet;92204274;Stockholm;0180;Enskild;NTI Gymnasiet Ellips AB;5565970471;32;.;14;18;..;53;34;
NTI Gymnasiet Stockholm;15390992;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;841;296;272;273;19;25;69;
NTI Handelsgymnasiet Stockholm;15278518;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;376;127;124;125;31;19;56;
NTI Vetenskapsgymnasiet Stockholm;50644850;Stockholm;0180;Enskild;NTI Gymnasiet Macro AB;5561203679;294;117;88;89;33;50;68;
Odengymnasiet;63943560;Stockholm;0180;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;203;78;64;61;59;62;34;
P A Fogelströms gymnasium 24650116;24650116;Stockholm;0180;Kommunal;Stockholm;2120000142;665;225;221;219;58;10;86;
Praktiska Gymnasiet Bromma;14926020;Stockholm;0180;Enskild;Praktiska Utbildning AB;5564781606;209;76;74;59;..;41;38;
Praktiska Gymnasiet Stockholm Liljeholmen;38236800;Stockholm;0180;Enskild;Praktiska Sverige AB;5562575786;395;163;123;109;35;42;35;
ProCivitas Privata Gymnasium Stockholm;59359012;Stockholm;0180;Enskild;ProCivitas Privata Gymnasium AB;5566157102;396;136;131;129;67;15;74;
Påhlmans gymnasium;16784385;Stockholm;0180;Enskild;Medborgarskolan Stockholmsregionen;8020060524;404;161;123;120;54;17;65;
Realgymnasiet Stockholm;59026584;Stockholm;0180;Enskild;Lärande i Sverige AB;5565715892;650;214;231;205;80;19;50;
REFIS Rörentr. friskola Sthlm;79829846;Stockholm;0180;Enskild;REFIS Rör- och Elentreprenörernas friskola i Stockholm AB;5566285994;158;67;49;42;..;8;47;
RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319;89963319;Stockholm;0180;Kommunal;Stockholm;2120000142;29;5;4;20;34;34;52;
Sjölins gymnasium Södermalm;24339566;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;665;189;220;256;66;10;80;
Sjölins Gymnasium Vasastan;87844327;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;541;261;153;127;60;18;72;
Sjömansskolan;20061769;Stockholm;0180;Enskild;Sjömansskolan Stockholm AB;5565662409;56;18;19;19;..;..;64;
Skolslussen 65458415;65458415;Stockholm;0180;Kommunal;Stockholm;2120000142;4;4;.;.;..;..;..;
Snitz Gymnasium;95154882;Stockholm;0180;Enskild;Swedish Education Group AB;5565042255;195;71;54;70;28;13;61;
Sofiaängens skola;86086213;Stockholm;0180;Enskild;Sofiaängen AB;5565980942;66;53;10;3;56;..;70;
Spånga Gymnasium 52333875;52333875;Stockholm;0180;Kommunal;Stockholm;2120000142;366;124;130;112;59;51;42;
S:t Eriks gymnasium 65666808;65666808;Stockholm;0180;Kommunal;Stockholm;2120000142;1 192;433;386;373;52;29;59;
Sthlm hotell & restaurangsk 30677562;30677562;Stockholm;0180;Kommunal;Stockholm;2120000142;439;128;143;168;42;32;47;
Sthlm Transport- och fordonstekniska gymnasiet 85054102;85054102;Stockholm;0180;Kommunal;Stockholm;2120000142;220;75;69;76;10;30;38;
Stift. Sthlm Intern. School gy;89693952;Stockholm;0180;Enskild;Stiftelsen Stockholm International School;8024264775;166;50;67;49;43;75;60;
Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium;24759907;Stockholm;0180;Enskild;Stiftelsen Fryshuset;8020111582;1 006;427;308;271;49;41;54;
Stockholm Science & Innovation School 78433202, SSIS;78433202;Stockholm;0180;Kommunal;Stockholm;2120000142;383;127;128;128;13;21;84;
Stockholms Estetiska Gymnasium;35366805;Stockholm;0180;Enskild;Stockholms Estetiska Gymnasium Ek. För.;7696029995;239;73;84;82;73;17;76;
Stockholms Idrottsgymnasium;31315191;Stockholm;0180;Enskild;Stockholms Idrottsgymnasium AB;5567379226;376;125;125;126;55;9;80;
Södra Latins gymnasium 89370947;89370947;Stockholm;0180;Kommunal;Stockholm;2120000142;1 136;408;371;357;72;16;85;
Teknik & Service Gymnasiet;18451445;Stockholm;0180;Enskild;Ludus AB;5568879018;117;41;42;34;..;43;33;
Thoren Business School Stockholm;48555205;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;678;207;248;223;57;62;51;
Thoren Innovation School Kista;31313926;Stockholm;0180;Enskild;Thoren Innovation School AB;5568902653;58;8;14;36;..;62;40;
Thorildsplans gymnasium 32116280;32116280;Stockholm;0180;Kommunal;Stockholm;2120000142;1 314;415;440;459;30;32;69;
Tibble Gymnasium Campus Kista;43565270;Stockholm;0180;Enskild;Atleticagymnasiet AB;5567799035;189;47;47;95;52;85;39;
Tyska skolan;53175499;Stockholm;0180;Enskild;Tyska Skolföreningen;8020056530;88;36;24;28;47;52;90;
Viktor Rydberg gy. Jarlaplan;64388538;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;550;183;181;186;78;7;87;
Viktor Rydberg gy. Odenplan;52153758;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;664;224;225;215;66;20;88;
Yrkesgymnasiet Skarpnäck;16501673;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;229;86;76;67;43;54;34;
Östra Reals gymnasium 99755443;99755443;Stockholm;0180;Kommunal;Stockholm;2120000142;1 214;445;373;396;59;18;84;
Lundsbergs gymnasieskola;30167976;Storfors;1760;Enskild;Stiftelsen Lundsbergs Skola;8740019362;221;64;78;79;47;12;75;
Luspengymnasiet;50104466;Storuman;2421;Kommunal;Storuman;2120002577;60;17;17;26;37;32;28;
Tärnaby Alpina Gymnasium;28004794;Storuman;2421;Kommunal;Storuman;2120002577;32;10;10;12;56;..;88;
Europaskolan Strängnäs;32071849;Strängnäs;0486;Enskild;Europaskolan Utbildning AB;5567478416;485;165;156;164;61;14;81;
Thomasgymnasiet;79845033;Strängnäs;0486;Kommunal;Strängnäs;2120000365;496;231;148;117;37;26;49;
Strömstad Gymnasium, SGY1;70036612;Strömstad;1486;Kommunal;Strömstad;2120001405;136;42;55;39;39;41;30;
Strömstad Gymnasium, SGY2;36936260;Strömstad;1486;Kommunal;Strömstad;2120001405;207;71;57;79;53;29;47;
Hjalmar Strömerskolan;59386837;Strömsund;2313;Kommunal;Strömsund;2120002486;314;113;103;98;42;27;40;
NTI Gymnasiet Sundbyberg;17276047;Sundbyberg;0183;Enskild;NTI Gymnasiet Ellips AB;5565970471;129;39;42;48;9;57;50;
S:t Martins gymnasium;73217812;Sundbyberg;0183;Kommunal;Sundbyberg;2120000175;245;97;82;66;59;57;31;
Viktor Rydberg gy. Sundbyberg;78825169;Sundbyberg;0183;Enskild;Stiftelsen Viktor Rydbergs Skolor;8120005650;609;194;257;158;44;24;78;
Drottning Blankas Gymnasieskola Sundsvall;36769815;Sundsvall;2281;Enskild;DBGY Juvelen AB;5565789129;134;61;43;30;96;9;46;
KLARA Teoretiska Gymnasium Sundsvall;21382451;Sundsvall;2281;Enskild;KLARA Gymnasium Lärande AB;5565583282;284;96;96;92;70;18;70;
NTI Gymnasiet Sundsvall;48244956;Sundsvall;2281;Enskild;NTI Gymnasiet Macro AB;5561203679;224;72;81;71;13;12;62;
Praktiska Gymnasiet Sundsvall;16931486;Sundsvall;2281;Enskild;Praktiska Sverige AB;5562575786;302;114;93;95;28;23;36;
Realgymnasiet i Sundsvall;92489953;Sundsvall;2281;Enskild;Lärande i Sverige AB;5565715892;122;43;41;38;87;..;49;
Skvaderns gymnasieskola;43873969;Sundsvall;2281;Enskild;Norrlidens Kunskapscentrum AB;5566178215;568;192;187;189;72;10;80;
Sundsvalls Gymn. Hedbergska 2;55825382;Sundsvall;2281;Kommunal;Sundsvall;2120002411;382;119;115;148;55;7;73;
Sundsvalls Gymn. Hedbergska 3;19306558;Sundsvall;2281;Kommunal;Sundsvall;2120002411;170;45;64;61;47;26;34;
Sundsvalls Gymn. Hedbergska 4;35301145;Sundsvall;2281;Kommunal;Sundsvall;2120002411;76;30;21;25;66;24;43;
Sundsvalls Gymn. Västermalm 1;24993048;Sundsvall;2281;Kommunal;Sundsvall;2120002411;181;41;59;81;67;24;61;
Sundsvalls Gymn. Västermalm 2;70132092;Sundsvall;2281;Kommunal;Sundsvall;2120002411;255;92;82;81;5;5;40;
Sundsvalls Gymn. Västermalm 3;36290964;Sundsvall;2281;Kommunal;Sundsvall;2120002411;106;30;31;45;40;99;..;
Sundsvalls Gymn. Västermalm 4;65034473;Sundsvall;2281;Kommunal;Sundsvall;2120002411;155;99;40;16;45;17;28;
Sundsvalls Gymn. Västermalm 5;13084253;Sundsvall;2281;Kommunal;Sundsvall;2120002411;486;170;176;140;29;10;66;
Sundsvalls gymnasium, Hedbergska 1;89793044;Sundsvall;2281;Kommunal;Sundsvall;2120002411;426;149;139;138;60;17;62;
Thoren Business School Sundsvall;59942080;Sundsvall;2281;Enskild;Thorengruppen AB;5566139290;184;62;71;51;53;41;43;
Sunne Gymnasieskola / Broby;66273269;Sunne;1766;Kommunal;Sunne;2120001843;160;59;44;57;43;20;45;
Sunne Gymnasieskola / Södra Viken;82888663;Sunne;1766;Kommunal;Sunne;2120001843;207;81;64;62;26;..;43;
Viljan;23384476;Surahammar;1907;Enskild;Viljan Friskola AB;5567777775;43;16;14;13;35;..;53;
Svalöfs gymnasium;11275959;Svalöv;1214;Kommunal;Svalöv;2120000993;384;143;128;113;34;14;34;
Nils Fredriksson Utbildning, gymnasium;58518163;Svedala;1263;Kommunal;Svedala;2120001074;218;87;71;60;52;26;50;
Sveriges Ridgymnasium Svedala;50615280;Svedala;1263;Enskild;Sveriges Ridgymnasium AB;5566814504;88;35;22;31;99;11;56;
Gymnasieutbildn. i Svenljunga;11681103;Svenljunga;1465;Kommunal;Svenljunga;2120001512;3;1;1;1;..;..;..;
Naturbruksskolan Svenljunga;19035583;Svenljunga;1465;Region;Västra Götalandsregionen;2321000131;112;48;30;34;12;..;52;
Herrgårdsgymnasiet 1;27993549;Säffle;1785;Kommunal;Säffle;2120001900;202;70;69;63;44;13;35;
Herrgårdsgymnasiet 2;51285539;Säffle;1785;Kommunal;Säffle;2120001900;146;64;37;45;20;20;30;
Dahlander kunskapscentrum;69985412;Säter;2082;Kommunal;Säter;2120002247;54;20;33;1;69;54;20;
Aleholm;37912396;Sävsjö;0684;Kommunal;Sävsjö;2120000563;279;125;86;68;56;41;46;
Staffangymnasiet RO6;45593337;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;370;141;120;109;50;36;53;
Staffangymnasiet RO7;90312942;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;310;105;114;91;32;18;31;
Nyströmska skolan 1;10226870;Söderköping;0582;Kommunal;Söderköping;2120000464;115;46;38;31;48;33;40;
Nyströmska skolan 2;19839859;Söderköping;0582;Kommunal;Söderköping;2120000464;114;35;42;37;45;30;57;
Järna Naturbruksgymnasium;80280597;Södertälje;0181;Enskild;Nibblestiftelsen;8020024405;35;9;12;14;49;..;60;
Morabergs studiecentrum;97651849;Södertälje;0181;Kommunal;Södertälje;2120000159;235;107;67;61;53;85;16;
Mälardalens Tekniska Gymnasium;67628478;Södertälje;0181;Enskild;Mälardalens Tekniska Gymnasium Aktiebolag;5565484754;213;72;69;72;18;21;77;
Novalisgymnasiet;68485877;Södertälje;0181;Enskild;Stiftelsen Novalis;8156008172;55;18;17;20;29;20;44;
NTI Gymnasiet Södertälje;37517404;Södertälje;0181;Enskild;NTI Gymnasiet Macro AB;5561203679;154;60;45;49;..;60;45;
Praktiska Gymnasiet Södertälje;29159460;Södertälje;0181;Enskild;Praktiska Sverige AB;5562575786;278;102;100;76;50;54;27;
S:ta Ragnhildgymnasiet;32057701;Södertälje;0181;Enskild;S:ta Ragnhildgymnasiet AB;5564065687;252;91;87;74;50;52;66;
Torekällgymnasiet;43601850;Södertälje;0181;Kommunal;Södertälje;2120000159;236;93;79;64;19;40;33;
Täljegymnasiet;30615080;Södertälje;0181;Kommunal;Södertälje;2120000159;669;255;230;184;45;74;44;
Vackstanäsgymnasiet;89630851;Södertälje;0181;Enskild;Stiftelsen Otto och Signe Broms Hemskola Å Vackstanäs;8156000690;221;84;70;67;52;10;55;
Wendela Hebbe gymnasiet;25178582;Södertälje;0181;Kommunal;Södertälje;2120000159;60;.;.;60;53;35;50;
Örjanskolan gym;70543431;Södertälje;0181;Enskild;Föreningen Örjanskolan;8156005103;79;29;25;25;51;20;76;
Furulundsskolan 1;23476801;Sölvesborg;1083;Kommunal;Sölvesborgs-Bromöllas Kommunalförbund;2220001222;213;63;82;68;17;25;57;
Furulundsskolan 2;86351879;Sölvesborg;1083;Kommunal;Sölvesborgs-Bromöllas Kommunalförbund;2220001222;385;167;103;115;55;23;51;
Tanums Gymnasium;14586562;Tanum;1435;Kommunal;Tanum;2120001348;17;12;4;1;..;88;..;
Nyboskolan - gymnasieskola;74322969;Tibro;1472;Kommunal;Tibro;2120001660;14;14;.;.;..;..;..;
Rudbecksgymnasiet 1;90260899;Tidaholm;1498;Kommunal;Tidaholm;2120001736;258;77;99;82;45;16;49;
Rudbecksgymnasiet 2;69302313;Tidaholm;1498;Kommunal;Tidaholm;2120001736;38;27;3;8;53;42;..;
Högbergsskolan;31057219;Tierp;0360;Kommunal;Tierp;2120000266;528;170;226;132;41;29;36;
Timrå gymnasium 1;27079521;Timrå;2262;Kommunal;Timrå;2120002395;321;98;124;99;45;16;50;
Timrå gymnasium 2;47864446;Timrå;2262;Kommunal;Timrå;2120002395;29;29;.;.;48;52;..;
Academy of Music and Business Tingsryd;33572033;Tingsryd;0763;Enskild;Academy of Music and Business Education Tingsryd AB;5568792997;146;49;46;51;48;12;63;
Wasaskolan;64579522;Tingsryd;0763;Kommunal;Tingsryd;2120000621;229;97;60;72;36;39;28;
Bollerups lantbruksinstitut;65234368;Tomelilla;1270;Enskild;Bollerups Lantbruksinstitut;8388001177;234;77;76;81;63;..;68;
Stjerneskolan;34381901;Torsby;1737;Kommunal;Torsby;2120001777;452;152;114;186;49;13;50;
Torsås korrespondensgymnasium 1;55150847;Torsås;0834;Kommunal;Torsås;2120000696;260;29;73;158;70;17;71;
Torsås Korrespondensgymnasium 2;90076461;Torsås;0834;Kommunal;Torsås;2120000696;257;33;73;151;76;13;72;
Tranemo gymnasieskola;60513602;Tranemo;1452;Kommunal;Tranemo;2120001462;298;132;96;70;38;33;39;
Holavedsgymnasiet FRB;95368476;Tranås;0687;Kommunal;Tranås;2120000597;141;42;50;49;38;19;71;
Holavedsgymnasiet SCD;76342612;Tranås;0687;Kommunal;Tranås;2120000597;311;135;79;97;38;33;53;
Holavedsgymnasiet TYM;14853321;Tranås;0687;Kommunal;Tranås;2120000597;380;143;124;113;58;30;46;
Söderslättsgymnasiet;26072400;Trelleborg;1287;Kommunal;Trelleborg;2120001199;1 140;409;364;367;41;21;53;
Drottning Blankas Gymnasieskola Trollhättan;25156286;Trollhättan;1488;Enskild;DBGY Kronan AB;5565668794;252;68;97;87;73;47;44;
Folkuniversitetets gymnasium i Trollhättan;28081446;Trollhättan;1488;Enskild;Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet;8572006313;357;114;129;114;67;17;73;
LBS Kreativa Gymnasiet Trollhättan;21400668;Trollhättan;1488;Enskild;Ljud & Bildskolan Lbs AB;5564851649;174;58;49;67;21;16;59;
Magnus Åbergsgymnasiet 1;92949043;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;607;222;181;204;47;32;54;
Magnus Åbergsgymnasiet 3;92712591;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;92;35;28;29;49;98;21;
Nils Ericsonsgymnasiet 1;84329061;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;789;304;250;235;40;39;59;
Nils Ericsonsgymnasiet 2;84225089;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;102;60;26;16;47;53;25;
Praktiska Gymnasiet Trollhättan;71969230;Trollhättan;1488;Enskild;Praktiska Sverige AB;5562575786;147;49;56;42;58;48;16;
Realgymnasiet Trollhättan;42500145;Trollhättan;1488;Enskild;Lärande i Sverige AB;5565715892;104;34;30;40;85;..;64;
Trosa Gymnasium;20862637;Trosa;0488;Kommunal;Trosa;2120002957;8;4;2;2;..;..;..;
Tyresö Gymnasium 1;91048178;Tyresö;0138;Kommunal;Tyresö;2120000092;383;141;116;126;26;34;32;
Mimers Gymnasium Täby;82718660;Täby;0160;Enskild;Adinova AB;5567797831;88;30;30;28;31;11;82;
Praktiska Gymnasiet Täby;76942525;Täby;0160;Enskild;Praktiska Sverige AB;5562575786;198;67;62;69;35;22;46;
Sparre Gymnasium;12399380;Täby;0160;Enskild;Upplevelse Utbildning i Täby AB;5567875413;125;47;46;32;36;42;55;
Tibble Gymnasium Campus Täby;31486865;Täby;0160;Enskild;Tibble Fristående Gymnasium TFG AB;5566978556;1 748;601;590;557;56;9;83;
Täby Enskilda gymnasium;97265732;Täby;0160;Enskild;Täby Enskilda Gymnasium AB;5565680112;889;297;295;297;68;13;87;
Täby språkintroduktion;86923395;Täby;0160;Kommunal;Täby;2120000118;38;13;25;.;50;100;..;
Täby Yrkesgymnasium;10373112;Täby;0160;Enskild;Täby Yrkesgymnasium AB;5562629179;140;50;37;53;17;43;31;
Åva gymnasium;61720981;Täby;0160;Kommunal;Täby;2120000118;1 329;463;453;413;37;17;77;
Gymn.utb. Töreboda Kanalskola;57446690;Töreboda;1473;Kommunal;Töreboda;2120001678;23;23;.;.;52;57;..;
Naturbruksskolan Sötåsen;25698509;Töreboda;1473;Region;Västra Götalandsregionen;2321000131;244;90;85;69;76;7;45;
Drottning Blankas Gymnasieskola Uddevalla;50424828;Uddevalla;1485;Enskild;DBGY Juvelen AB;5565789129;218;73;80;65;71;56;32;
Thoren Innovation School Uddevalla;82931004;Uddevalla;1485;Enskild;Thoren Innovation School AB;5568902653;121;65;34;22;11;44;47;
Uddevalla gymnasieskola, Agneberg BF;83584125;Uddevalla;1485;Kommunal;Uddevalla;2120001397;86;30;27;29;72;15;44;
Uddevalla gymnasieskola, Agneberg EK;95024660;Uddevalla;1485;Kommunal;Uddevalla;2120001397;313;122;108;83;57;18;70;
Uddevalla gymnasieskola, Agneberg GLU;16496466;Uddevalla;1485;Kommunal;Uddevalla;2120001397;193;88;60;45;57;19;36;
Uddevalla gymnasieskola, Agneberg HA;12075195;Uddevalla;1485;Kommunal;Uddevalla;2120001397;102;30;30;42;57;15;43;
Uddevalla gymnasieskola, Agneberg RL;62300682;Uddevalla;1485;Kommunal;Uddevalla;2120001397;68;22;18;28;63;..;41;
Uddevalla gymnasieskola, Agneberg SA;47393891;Uddevalla;1485;Kommunal;Uddevalla;2120001397;262;96;77;89;69;25;61;
Uddevalla gymnasieskola, Agneberg SA/EK internationell;32263814;Uddevalla;1485;Kommunal;Uddevalla;2120001397;80;20;24;36;58;25;68;
Uddevalla gymnasieskola, Margretegärde IM;67785826;Uddevalla;1485;Kommunal;Uddevalla;2120001397;184;60;58;66;47;59;26;
Uddevalla gymnasieskola, Sinclair ES;11533776;Uddevalla;1485;Kommunal;Uddevalla;2120001397;254;89;80;85;75;16;61;
Uddevalla gymnasieskola, Östrabo 1 IN;71938440;Uddevalla;1485;Kommunal;Uddevalla;2120001397;49;17;14;18;..;22;41;
Uddevalla gymnasieskola, Östrabo 1 TE;28829503;Uddevalla;1485;Kommunal;Uddevalla;2120001397;279;91;91;97;28;15;77;
Uddevalla gymnasieskola, Östrabo 1 VO;97191332;Uddevalla;1485;Kommunal;Uddevalla;2120001397;143;50;43;50;82;57;34;
Uddevalla gymnasieskola, Östrabo Y BA;22811839;Uddevalla;1485;Kommunal;Uddevalla;2120001397;205;77;72;56;13;12;44;
Uddevalla gymnasieskola, Östrabo Y EE;33205596;Uddevalla;1485;Kommunal;Uddevalla;2120001397;70;32;27;11;..;14;43;
Uddevalla gymnasieskola, Östrabo Y FT;19930101;Uddevalla;1485;Kommunal;Uddevalla;2120001397;237;88;82;67;33;11;36;
Uddevalla Gymnasieskola, Östrabo Y GLU;60727136;Uddevalla;1485;Kommunal;Uddevalla;2120001397;46;18;12;16;33;..;35;
Uddevalla gymnasieskola, Östrabo Y HV;45132264;Uddevalla;1485;Kommunal;Uddevalla;2120001397;100;34;37;29;89;18;43;
Uddevalla gymnasieskola, Östrabo Y VF;61647360;Uddevalla;1485;Kommunal;Uddevalla;2120001397;65;25;24;16;..;..;43;
Uddevalla gymnasieskola,Östrabo 1 NA;98651664;Uddevalla;1485;Kommunal;Uddevalla;2120001397;210;62;81;67;57;38;77;
Introduktionsprogrammet;69504751;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;51;48;3;.;53;59;20;
Tingsholmsgymnasiets nationella program;33657492;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;480;157;149;174;43;20;55;
Dragonskolan BA;61622991;Umeå;2480;Kommunal;Umeå;2120002627;180;64;60;56;21;8;55;
Dragonskolan BF;66644568;Umeå;2480;Kommunal;Umeå;2120002627;167;47;56;64;64;19;54;
Dragonskolan EE;93659517;Umeå;2480;Kommunal;Umeå;2120002627;177;64;50;63;10;10;59;
Dragonskolan EK;79309485;Umeå;2480;Kommunal;Umeå;2120002627;328;111;95;122;61;9;80;
Dragonskolan GL;61175914;Umeå;2480;Kommunal;Umeå;2120002627;120;40;46;34;58;21;43;
Dragonskolan HV;73316818;Umeå;2480;Kommunal;Umeå;2120002627;60;.;31;29;98;..;47;
Dragonskolan IN;27859889;Umeå;2480;Kommunal;Umeå;2120002627;58;19;20;19;..;17;36;
Dragonskolan NA;16130958;Umeå;2480;Kommunal;Umeå;2120002627;229;76;62;91;56;28;76;
Dragonskolan SA;82195565;Umeå;2480;Kommunal;Umeå;2120002627;292;109;92;91;67;13;77;
Dragonskolan TE;33596572;Umeå;2480;Kommunal;Umeå;2120002627;216;64;68;84;27;11;83;
Dragonskolan VF;45541222;Umeå;2480;Kommunal;Umeå;2120002627;36;12;12;12;..;..;69;
Dragonskolan VO;17812651;Umeå;2480;Kommunal;Umeå;2120002627;92;32;36;24;82;39;37;
Forslundagymnasiet GY;63451147;Umeå;2480;Kommunal;Umeå;2120002627;194;81;61;52;66;..;52;
Frisörgymnasiet Dragonskolan;80951860;Umeå;2480;Kommunal;Umeå;2120002627;15;15;.;.;100;..;..;
Idrottsgymnasiet Dragonskolan;10425474;Umeå;2480;Kommunal;Umeå;2120002627;49;48;.;1;..;..;67;
Maja Beskowgymnasiet GY;53889000;Umeå;2480;Kommunal;Umeå;2120002627;353;129;77;147;33;35;58;
Midgårdsskolan ESBIL;51131594;Umeå;2480;Kommunal;Umeå;2120002627;86;31;31;24;87;..;79;
Midgårdsskolan ESDAN;89680395;Umeå;2480;Kommunal;Umeå;2120002627;32;10;9;13;91;..;59;
Midgårdsskolan ESEST;53696633;Umeå;2480;Kommunal;Umeå;2120002627;93;32;30;31;61;12;75;
Midgårdsskolan ESMUS;27440210;Umeå;2480;Kommunal;Umeå;2120002627;163;47;58;58;57;8;80;
Midgårdsskolan ESTEA;62758285;Umeå;2480;Kommunal;Umeå;2120002627;43;14;15;14;86;23;67;
Midgårdsskolan IM;37471443;Umeå;2480;Kommunal;Umeå;2120002627;98;86;12;.;32;63;21;
Midgårdsskolan NA;16218090;Umeå;2480;Kommunal;Umeå;2120002627;91;32;26;33;57;16;84;
Midgårdsskolan SA;64667996;Umeå;2480;Kommunal;Umeå;2120002627;163;64;61;38;75;10;77;
Minervagymnasium;23544320;Umeå;2480;Enskild;Minervaskolan i Umeå AB;5565735049;586;145;244;197;58;26;81;
