Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2015/16

På grund av en stor ökning av antalet elever som saknar ett giltigt personnummer har redovisningen av utländsk bakgrund reviderats fr.o.m. läsåret 2015/16.
Detta innebär att elever som saknar giltigt personnummer och läser enligt programmet språkintroduktion nu räknas till elever som har utländsk bakgrund.

Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Dragonskolan TE;33596572;Umeå;2480;Kommunal;Umeå;2120002627;234;87;87;60;14;11;74;
Dragonskolan VF;45541222;Umeå;2480;Kommunal;Umeå;2120002627;32;11;10;11;..;..;63;
Dragonskolans Elitidrottsgymnasium;77713695;Umeå;2480;Kommunal;Umeå;2120002627;255;98;69;88;44;9;71;
Forslundagymnasiet GY;63451147;Umeå;2480;Kommunal;Umeå;2120002627;112;31;39;42;68;..;38;
Fridhemsgymnasiet HA;23782610;Umeå;2480;Kommunal;Umeå;2120002627;14;.;.;14;..;..;..;
Fridhemsgymnasiet IM;93669532;Umeå;2480;Kommunal;Umeå;2120002627;206;70;82;54;43;66;22;
Fridhemsgymnasiet Lärling;91740395;Umeå;2480;Kommunal;Umeå;2120002627;55;16;16;23;67;..;47;
Fridhemsgymnasiet RL;61197669;Umeå;2480;Kommunal;Umeå;2120002627;50;10;22;18;80;..;56;
Fridhemsgymnasiet SA;89318541;Umeå;2480;Kommunal;Umeå;2120002627;19;.;7;12;..;..;68;
Fridhemsgymnasiet VO;17812651;Umeå;2480;Kommunal;Umeå;2120002627;72;29;24;19;75;34;46;
Midgårdsskolan ESBIL;51131594;Umeå;2480;Kommunal;Umeå;2120002627;67;30;14;23;84;..;75;
Midgårdsskolan ESDAN;89680395;Umeå;2480;Kommunal;Umeå;2120002627;31;14;9;8;90;..;71;
Midgårdsskolan ESEST;53696633;Umeå;2480;Kommunal;Umeå;2120002627;54;15;12;27;76;..;72;
Midgårdsskolan ESFILVE;45580855;Umeå;2480;Kommunal;Umeå;2120002627;16;.;10;6;..;..;69;
Midgårdsskolan ESMUS;27440210;Umeå;2480;Kommunal;Umeå;2120002627;169;54;55;60;64;..;72;
Midgårdsskolan ESTEA;62758285;Umeå;2480;Kommunal;Umeå;2120002627;52;28;12;12;79;..;65;
Midgårdsskolan IB;52834190;Umeå;2480;Kommunal;Umeå;2120002627;12;.;.;12;100;..;..;
Midgårdsskolan IM;46122886;Umeå;2480;Kommunal;Umeå;2120002627;32;32;.;.;..;100;..;
Midgårdsskolan NA;16218090;Umeå;2480;Kommunal;Umeå;2120002627;126;35;38;53;64;12;83;
Midgårdsskolan SA;64667996;Umeå;2480;Kommunal;Umeå;2120002627;136;48;28;60;72;9;74;
Minervagymnasium;23544320;Umeå;2480;Enskild;Minervaskolan i Umeå AB;5565735049;563;219;162;182;55;23;74;
NTI-gymnasiet Umeå;57668673;Umeå;2480;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;142;55;47;40;17;7;56;
Thoren Business School Umeå;69040241;Umeå;2480;Enskild;Thorengruppen AB;5566139290;56;21;21;14;70;21;52;
Umeå Internationella Gymnasium;63993414;Umeå;2480;Enskild;Folkuniversitetet Uppdrag Norr Aktiebolag;5566199260;81;21;21;39;78;14;64;
Umeå Waldorfskola, gy;49136871;Umeå;2480;Enskild;Stiftelsen Umeå Waldorfskola R Karlsson Mfl;8940012076;18;7;7;4;56;..;83;
Yrkesgymnasiet Umeå;91905819;Umeå;2480;Enskild;Thorengruppen AB;5566139290;111;47;41;23;30;15;32;
Energigymnasiet Upplands Väsby;82372485;Upplands Väsby;0114;Enskild;Energy Maintenance Sweden AB;5568089246;41;16;8;17;..;34;24;
Peabskolan Upplands Väsby;54882637;Upplands Väsby;0114;Enskild;Peabskolan AB;5564427432;73;27;29;17;..;15;30;
Väsby Nya Gymnasium;20855811;Upplands Väsby;0114;Kommunal;Upplands Väsby;2120000019;572;270;189;113;39;59;37;
Upplands-Brogymnasiet;53923398;Upplands-Bro;0139;Kommunal;Upplands-Bro;2120000100;794;325;221;248;40;33;41;
Bolandgymnasiet;87871635;Uppsala;0380;Kommunal;Uppsala;2120003005;410;187;107;116;15;39;23;
Celsiusskolan;47844862;Uppsala;0380;Kommunal;Uppsala;2120003005;886;379;256;251;37;26;57;
Centrum för Introduktion i Skola;74261212;Uppsala;0380;Kommunal;Uppsala;2120003005;132;132;.;.;22;98;..;
CULTUS Gymnasieskola;22239675;Uppsala;0380;Enskild;Victum Utveckling AB;5566793492;77;28;25;24;69;13;29;
Ekebygymnasiet;37316242;Uppsala;0380;Kommunal;Uppsala;2120003005;337;111;127;99;47;12;36;
Fyrisskolan;72984079;Uppsala;0380;Kommunal;Uppsala;2120003005;715;150;247;318;41;32;52;
Grafiskt utbildningscenter GUC;17088475;Uppsala;0380;Kommunal;Uppsala;2120003005;275;88;115;72;55;13;56;
Grillska Gymnasiet Uppsala;36480690;Uppsala;0380;Enskild;Stadsmissionens Skolstiftelse;8020170794;258;105;94;59;47;15;44;
Hagströmska gymnasiet Uppsala;24787883;Uppsala;0380;Enskild;Hagströmska Gymnasiet AB;5567550461;62;22;26;14;97;16;32;
Internationella Gymnasiet;32995170;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet;8176007055;152;48;48;56;80;40;63;
IT-Gymnasiet Uppsala;52048443;Uppsala;0380;Enskild;IT Gymnasiet Sverige AB;5565970471;301;79;108;114;15;19;56;
JENSEN Gymnasium Uppsala;61674097;Uppsala;0380;Enskild;Jensen Education College AB;5566358759;250;90;96;64;65;26;49;
Jällagymnasiet;20173336;Uppsala;0380;Kommunal;Uppsala;2120003005;230;75;77;78;57;12;33;
Katedralskolan;32550660;Uppsala;0380;Kommunal;Uppsala;2120003005;1 096;391;337;368;65;24;75;
Kunskapsgymnasiet Uppsala;93488613;Uppsala;0380;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;111;38;35;38;56;32;60;
Linnégymnasiet;45600034;Uppsala;0380;Kommunal;Uppsala;2120003005;69;20;17;32;62;23;65;
Livets Ords Kristna Gymnasium;74560191;Uppsala;0380;Enskild;LOKS AB;5565835146;87;19;36;32;40;23;63;
Lundellska skolan;59599256;Uppsala;0380;Kommunal;Uppsala;2120003005;1 100;367;404;329;54;27;62;
Praktiska Uppsala;69865450;Uppsala;0380;Enskild;Praktiska Sverige AB;5562575786;207;89;58;60;27;25;21;
Realgymnasiet Uppsala;31112935;Uppsala;0380;Enskild;Lärande i Sverige AB;5565715892;134;51;43;40;96;12;40;
Rosendalsgymnasiet;26957025;Uppsala;0380;Kommunal;Uppsala;2120003005;791;294;246;251;54;23;84;
Thoren Business School Uppsala;90509211;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;326;134;84;108;59;33;48;
Uven;34672151;Uppsala;0380;Kommunal;Uppsala;2120003005;160;93;47;20;45;32;29;
Yrkesgymnasiet Uppsala;49872493;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;57;57;.;.;40;39;33;
Yrkesplugget Uppsala;39147056;Uppsala;0380;Enskild;Yrkesplugget i Sverige AB;5566753736;173;66;57;50;16;17;24;
Uppvidinge gymnasieskola;11953769;Uppvidinge;0760;Kommunal;Uppvidinge;2120000605;93;52;7;34;39;51;22;
Vadstenagymnasiet;28646435;Vadstena;0584;Kommunal;Vadstena;2120002825;103;31;36;36;77;10;39;
Fenix kunskapscentrum/gymn;80426743;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;323;132;119;72;44;41;41;
Vallentuna gymnasium;85788659;Vallentuna;0115;Kommunal;Vallentuna;2120000027;287;109;81;97;31;31;36;
Vansbro utbildningscenter gy.;95340745;Vansbro;2021;Kommunal;Vansbro;2120002130;139;58;44;37;42;21;28;
Lagmansgymnasiet;59521477;Vara;1470;Kommunal;Vara;2120002924;260;138;107;15;31;25;29;
Drottning Blankas Gymn. Varberg;92442684;Varberg;1383;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;218;73;71;74;67;13;37;
LBS Ljud & Bildskolan Varberg;66095163;Varberg;1383;Enskild;Ljud & Bildskolan Lbs AB;5564851649;148;59;43;46;32;9;47;
Munkagårdsgymnasiet;38544187;Varberg;1383;Landsting;Hallands Läns Landsting;2321000115;235;89;69;77;52;..;29;
Peder Skrivares skola Enhet 1;54599691;Varberg;1383;Kommunal;Varberg;2120001249;537;185;167;185;61;15;48;
Peder Skrivares skola Enhet 2;54004368;Varberg;1383;Kommunal;Varberg;2120001249;487;172;143;172;49;10;68;
Peder Skrivares skola Enhet 3;54467211;Varberg;1383;Kommunal;Varberg;2120001249;297;105;92;100;7;6;38;
Peder Skrivares skola Enhet 4;54361562;Varberg;1383;Kommunal;Varberg;2120001249;107;87;17;3;23;68;17;
Peder Skrivares skola Enhet 5;54443734;Varberg;1383;Kommunal;Varberg;2120001249;9;.;.;9;..;..;..;
Sveriges Ridgymnasium Varberg;23517683;Varberg;1383;Enskild;Sveriges Ridgymnasium AB;5566814504;67;24;20;23;99;..;36;
Sundsgymnasiet;31975673;Vellinge;1233;Kommunal;Vellinge;2120001033;667;226;215;226;43;9;67;
Njudungsgymnasiet 2;82251333;Vetlanda;0685;Kommunal;Vetlanda;2120000571;196;73;55;68;27;17;44;
Njudungsgymnasiet 3;99864908;Vetlanda;0685;Kommunal;Vetlanda;2120000571;204;97;58;49;48;51;23;
Njudungsgymnasiet 4;27106031;Vetlanda;0685;Kommunal;Vetlanda;2120000571;268;96;101;71;67;15;47;
Njudungsgymnasiet 5;59463950;Vetlanda;0685;Kommunal;Vetlanda;2120000571;271;90;95;86;17;13;50;
Njudungsgymnasiet 6;33076536;Vetlanda;0685;Kommunal;Vetlanda;2120000571;76;23;24;29;61;14;39;
Malgomajskolan;63931325;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;335;157;93;85;38;32;27;
Vimmerby gymnasium 1;44586618;Vimmerby;0884;Kommunal;Vimmerby;2120000787;72;69;2;1;26;67;..;
Vimmerby gymnasium 2;57391913;Vimmerby;0884;Kommunal;Vimmerby;2120000787;114;41;36;37;65;10;48;
Vimmerby gymnasium 3;75374280;Vimmerby;0884;Kommunal;Vimmerby;2120000787;154;58;55;41;10;14;38;
Vimmerby gymnasium 4;28955076;Vimmerby;0884;Kommunal;Vimmerby;2120000787;116;37;33;46;63;15;49;
Dammsdal gymnasieskola;12807435;Vingåker;0428;Landsting;Södermanlands Läns Landsting;2321000032;16;2;8;6;..;..;..;
Introduktionsprogram Gy;60440546;Vingåker;0428;Kommunal;Vingåker;2120000308;6;5;1;.;..;..;..;
Flora Dekor Alingsås;78017290;Vårgårda;1442;Enskild;Flora Dekor Alingsås Handelsbolag;9696520742;8;3;4;1;..;..;..;
Sundlergymnasiet;46148350;Vårgårda;1442;Kommunal;Vårgårda;2120001454;309;129;91;89;52;28;38;
Birger Sjöberggymnasiet 1;50133877;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;339;119;135;85;23;22;63;
Birger Sjöberggymnasiet 2;49868916;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;483;149;160;174;63;21;49;
Birger Sjöberggymnasiet 3;49951088;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;176;175;1;.;38;80;13;
Fridagymnasiet, Vänersborg;74919147;Vänersborg;1487;Enskild;Fridaskolorna AB;5564515988;167;74;38;55;60;9;74;
Naturbruksgymnasiet Nuntorp;56067054;Vänersborg;1487;Landsting;Västra Götalands Läns Landsting;2321000131;72;26;28;18;57;..;32;
Liljaskolan, sektor A;90240730;Vännäs;2460;Kommunal;Vännäs;2120002841;151;46;50;55;20;..;36;
Liljaskolan, sektor B;84908877;Vännäs;2460;Kommunal;Vännäs;2120002841;211;62;54;95;45;12;45;
Liljaskolan, sektor C;78389879;Vännäs;2460;Kommunal;Vännäs;2120002841;138;138;.;.;14;96;..;
Liljaskolan, sektor D;97752911;Vännäs;2460;Kommunal;Vännäs;2120002841;41;27;7;7;34;59;24;
Liljaskolan, sektor E;48452912;Vännäs;2460;Kommunal;Vännäs;2120002841;189;39;76;74;35;7;27;
Gustavsbergs gymnasium ,G2,;24277564;Värmdö;0120;Kommunal;Värmdö;2120000035;298;121;87;90;56;42;33;
Mälardalens Ridgymnasium;88956420;Värmdö;0120;Enskild;Mälardalens Ridgymnasium AB;5569516742;5;5;.;.;..;..;..;
Värmdö gymnasium;44412461;Värmdö;0120;Kommunal;Värmdö;2120000035;1 221;438;398;385;57;14;79;
Värmdö Tekniska gymnasieskola;34002355;Värmdö;0120;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;203;64;81;58;7;33;26;
Finnvedens Gymnasium 1;16577552;Värnamo;0683;Kommunal;Värnamo;2120000555;144;99;24;21;44;69;15;
Finnvedens Gymnasium 2;36355200;Värnamo;0683;Kommunal;Värnamo;2120000555;286;101;87;98;78;25;42;
Finnvedens Gymnasium 3;96920524;Värnamo;0683;Kommunal;Värnamo;2120000555;267;82;94;91;39;22;42;
Finnvedens Gymnasium 4;18217765;Värnamo;0683;Kommunal;Värnamo;2120000555;358;104;137;117;32;21;53;
Lichron Teknikgymnasium Värnamo;60919765;Värnamo;0683;Enskild;Lichron Teknik AB;5567560635;26;12;8;6;..;..;42;
Gamlebygymnasiet;14677676;Västervik;0883;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;101;44;27;30;67;..;21;
Västerviks gymnasium Ro 1;96152872;Västervik;0883;Kommunal;Västervik;2120000779;203;75;61;67;21;14;30;
Västerviks gymnasium Ro 2;77835341;Västervik;0883;Kommunal;Västervik;2120000779;454;158;165;131;57;16;57;
Västerviks gymnasium Ro 3;70803636;Västervik;0883;Kommunal;Västervik;2120000779;146;54;50;42;60;17;27;
Västerviks gymnasium Ro 4;44041939;Västervik;0883;Kommunal;Västervik;2120000779;118;58;26;34;37;56;28;
ABB Industrigymnasium Västerås;66028861;Västerås;1980;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;284;95;95;94;35;14;86;
Carlforsska gymnasiet Ekonomi/Handel;23797825;Västerås;1980;Kommunal;Västerås;2120002080;233;94;83;56;53;34;50;
Carlforsska gymnasiet Estet/Hantverk;96060728;Västerås;1980;Kommunal;Västerås;2120002080;307;105;113;89;82;10;49;
Carlforsska gymnasiet Introduktionsprogram;57999564;Västerås;1980;Kommunal;Västerås;2120002080;240;93;79;68;38;65;19;
Carlforsska gymnasiet Samhäll/Vård och omsorg;77712952;Västerås;1980;Kommunal;Västerås;2120002080;314;123;93;98;68;51;41;
Design & Construction College Västerås;48898488;Västerås;1980;Enskild;Hermods Aktiebolag;5560440017;52;.;5;47;46;46;33;
Edströmska;92009807;Västerås;1980;Kommunal;Västerås;2120002080;301;102;109;90;17;17;29;
Framtidsgymnasiet i Västerås;96156589;Västerås;1980;Enskild;Framtidsgymnasiet i Göteborg Aktiebolag;5564781606;39;.;24;15;..;..;28;
Grillska Gymnasiet Västerås;10433896;Västerås;1980;Enskild;Stadsmissionens Skolstiftelse;8020170794;382;133;124;125;47;6;68;
Hahrska gymnasiet;10342448;Västerås;1980;Kommunal;Västerås;2120002080;247;78;89;80;7;29;28;
IT-Gymnasiet Västerås;43154449;Västerås;1980;Enskild;IT Gymnasiet Sverige AB;5565970471;147;45;54;48;16;14;47;
JENSEN Gymnasium Västerås;49170638;Västerås;1980;Enskild;Jensen Education College AB;5566358759;174;53;55;66;68;45;55;
Kopparlundsgymnasiet;46379730;Västerås;1980;Enskild;Västerås Entreprenörsgymnasium;8176058942;152;39;62;51;67;14;55;
Kunskapsgymnasiet Västerås;25379974;Västerås;1980;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;103;32;28;43;73;31;64;
Praktiska Västerås;96194948;Västerås;1980;Enskild;Praktiska Sverige AB;5562575786;103;31;38;34;65;18;38;
Realgymnasiet  Västerås;25955541;Västerås;1980;Enskild;Lärande i Sverige AB;5565715892;145;67;51;27;96;10;37;
Rudbeckianska gymnasiet;88025221;Västerås;1980;Kommunal;Västerås;2120002080;1 178;406;391;381;59;35;64;
Skultuna gymnasieenhet;33537203;Västerås;1980;Kommunal;Västerås;2120002080;6;3;1;2;..;..;..;
Thoren Business School Västerås;18042101;Västerås;1980;Enskild;Thorengruppen AB;5566139290;285;120;96;69;65;52;44;
Tranellska gymnasiet;14799321;Västerås;1980;Kommunal;Västerås;2120002080;156;48;56;52;72;15;31;
Västerås Citygymnasium;56041699;Västerås;1980;Enskild;Västerås Citygymnasium AB;5567503890;226;117;58;51;54;70;21;
Västerås Idrottsgymnasium;45111086;Västerås;1980;Enskild;Västerås Idrottsgymnasium AB;5567802144;66;20;27;19;42;17;44;
Västerås Ridgymnasium;98032567;Västerås;1980;Enskild;Västerås Ridgymnasium Handelsbolag;9165808479;37;4;16;17;100;..;41;
Widenska gymnasiet;70955448;Västerås;1980;Kommunal;Västerås;2120002080;489;173;173;143;39;11;65;
Wijkmanska gymnasiet;68824244;Västerås;1980;Kommunal;Västerås;2120002080;344;143;102;99;8;24;48;
Yrkesgymnasiet Västerås;90685868;Västerås;1980;Enskild;Thorengruppen AB;5566139290;186;74;47;65;46;24;30;
Ingelstadgymnasiet;24501884;Växjö;0780;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;187;75;62;50;73;..;34;
Katedralskolan 1;46707989;Växjö;0780;Kommunal;Växjö;2120000662;331;96;118;117;52;19;79;
Katedralskolan 2;46986216;Växjö;0780;Kommunal;Växjö;2120000662;164;56;54;54;79;29;68;
Katedralskolan 3;67924816;Växjö;0780;Kommunal;Växjö;2120000662;358;126;128;104;63;26;59;
Katedralskolan 4;92805465;Växjö;0780;Kommunal;Växjö;2120000662;413;151;136;126;65;20;63;
Kungsmadskolan 1;56084099;Växjö;0780;Kommunal;Växjö;2120000662;458;189;127;142;44;23;40;
Kungsmadskolan 2;80711021;Växjö;0780;Kommunal;Växjö;2120000662;155;60;45;50;91;19;32;
Kungsmadskolan 3;54927401;Växjö;0780;Kommunal;Växjö;2120000662;172;58;70;44;36;100;10;
Kungsmadskolan 5;17648596;Växjö;0780;Kommunal;Växjö;2120000662;195;68;65;62;..;12;40;
Kungsmadskolan 6;16720048;Växjö;0780;Kommunal;Växjö;2120000662;230;75;86;69;67;15;41;
Praktiska Växjö;39341381;Växjö;0780;Enskild;Praktiska Sverige AB;5562575786;146;77;36;33;30;72;22;
ProCivitas Privata Gymnasium. Växjö;61176909;Växjö;0780;Enskild;ProCivitas Privata Gymnasium AB;5566157102;353;109;129;115;48;15;68;
Skanskagymnasiet;43479922;Växjö;0780;Enskild;Skanskaskolan i Växjö AB;5567435994;82;24;26;32;28;17;60;
Smålandsgymnasiet;16770478;Växjö;0780;Enskild;Gymnasieskolor i Syd AB;5569306979;53;.;16;37;49;23;32;
Teknikum 1;60088179;Växjö;0780;Kommunal;Växjö;2120000662;217;76;72;69;60;25;31;
Teknikum 2;28391147;Växjö;0780;Kommunal;Växjö;2120000662;392;166;118;108;10;17;60;
Teknikum 3;77843821;Växjö;0780;Kommunal;Växjö;2120000662;113;84;21;8;46;52;39;
Växjö Fria Fordongymnasium;29209307;Växjö;0780;Enskild;VFG Utbildning AB;5562496629;122;46;43;33;9;34;24;
Växjö Fria Gymnasium;21778322;Växjö;0780;Enskild;Växjö Fria Gymnasium AB;5565847836;332;97;122;113;60;28;52;
Parkgymnasiet, Område 4;16161214;Ystad;1286;Kommunal;Sydskånska gymnasieförbundet;2220000729;126;102;11;13;37;80;11;
Parkgymnasiet, Område 5;92816527;Ystad;1286;Kommunal;Sydskånska gymnasieförbundet;2220000729;324;121;113;90;23;10;32;
Praktiska Ystad;90290154;Ystad;1286;Enskild;Praktiska Sverige AB;5562575786;123;48;46;29;38;15;27;
Österportgymnasiet, Område 1;25847233;Ystad;1286;Kommunal;Sydskånska gymnasieförbundet;2220000729;234;84;78;72;70;10;32;
Österportgymnasiet, Område 2;62612992;Ystad;1286;Kommunal;Sydskånska gymnasieförbundet;2220000729;388;151;103;134;45;14;63;
Österportgymnasiet, Område 3;85485803;Ystad;1286;Kommunal;Sydskånska gymnasieförbundet;2220000729;262;62;86;114;62;11;55;
Östersjögymnasiet i Ystad;31380193;Ystad;1286;Enskild;Gymnasieskolor i Syd AB;5569306979;135;36;51;48;53;12;39;
Karlbergsgymnasiet 1;16848652;Åmål;1492;Kommunal;Åmål;2120001587;187;132;29;26;53;49;28;
Karlbergsgymnasiet 2;88429477;Åmål;1492;Kommunal;Åmål;2120001587;362;118;154;90;47;17;46;
AWPE-gymnasiet;96574602;Ånge;2260;Enskild;salvare education AB;5568080542;38;.;.;38;29;..;61;
Bobergsgymnasiet;56802300;Ånge;2260;Kommunal;Ånge;2120002387;178;81;63;34;37;35;30;
Åre gymnasieskola;15149235;Åre;2321;Kommunal;Åre;2120002494;298;101;81;116;40;15;50;
Årjängs gymnasieskola;77379848;Årjäng;1765;Kommunal;Årjäng;2120001835;93;27;42;24;37;49;17;
Vuxenutbildningscentrum IV;29535640;Åstorp;1277;Kommunal;Åstorp;2120000936;41;28;12;1;41;78;24;
Bildningscentrum Facetten 1;11620837;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;44;28;13;3;23;91;..;
Bildningscentrum Facetten 2;13981977;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;73;21;18;34;29;..;45;
Bildningscentrum Facetten 3;24538846;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;118;34;40;44;23;..;54;
Bildningscentrum Facetten 4;36886750;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;88;35;31;22;50;..;28;
Haganässkolan 1;67422309;Älmhult;0765;Kommunal;Älmhult;2120000647;241;91;92;58;36;28;25;
Haganässkolan2;67058407;Älmhult;0765;Kommunal;Älmhult;2120000647;219;59;71;89;52;21;52;
Älvdalens Utbildningscentrum;34421265;Älvdalen;2039;Enskild;Älvdalens Utbildningscentrum AB;5567759120;243;85;78;80;26;5;33;
Gymnasieutb. Älvkarleby komvux;49279427;Älvkarleby;0319;Kommunal;Älvkarleby;2120000258;19;6;8;5;..;..;..;
Älvsbyns gymnasium;15791044;Älvsbyn;2560;Kommunal;Älvsbyn;2120002734;197;67;67;63;44;35;36;
Peabskolan Ängelholm;23245229;Ängelholm;1292;Enskild;Peabskolan AB;5564427432;33;.;16;17;..;..;45;
Ängelholms gymnasieskola Ro 1;55010709;Ängelholm;1292;Kommunal;Ängelholm;2120000977;88;83;5;.;34;81;..;
Ängelholms gymnasieskola Ro 2;65392939;Ängelholm;1292;Kommunal;Ängelholm;2120000977;477;157;133;187;53;14;64;
Ängelholms gymnasieskola Ro 3;98696836;Ängelholm;1292;Kommunal;Ängelholm;2120000977;386;136;134;116;50;13;51;
Ängelholms gymnasieskola Ro 4;82160887;Ängelholm;1292;Kommunal;Ängelholm;2120000977;202;63;74;65;34;9;37;
Ängelholms gymnasieskola Ro 5;23175129;Ängelholm;1292;Kommunal;Ängelholm;2120000977;62;22;19;21;..;19;42;
Öckerö Seglande gymnasieskola;77358716;Öckerö;1407;Kommunal;Öckerö;2120001280;293;102;97;94;62;5;78;
Gymnasieutbildningen i Ödeshög;99796682;Ödeshög;0509;Kommunal;Ödeshög;2120000373;18;7;8;3;..;100;..;
Grillska Gymnasiet Örebro;49739986;Örebro;1880;Enskild;Stadsmissionens Skolstiftelse;8020170794;252;85;92;75;42;26;45;
IT-Gymnasiet Örebro;29225010;Örebro;1880;Enskild;IT Gymnasiet Sverige AB;5565970471;168;64;47;57;17;15;47;
JENSEN Gymnasium Örebro;92192566;Örebro;1880;Enskild;Jensen Education College AB;5566358759;135;65;47;23;68;50;33;
Karolinska gymnasiet;56886667;Örebro;1880;Kommunal;Örebro;2120001967;1 107;502;296;309;65;36;56;
Kvinnerstagymnasiet;33249781;Örebro;1880;Kommunal;Örebro;2120001967;240;66;102;72;50;5;34;
Plusgymnasiet i Örebro;64648566;Örebro;1880;Enskild;Plusgymnasiet AB;5565789129;235;70;82;83;77;33;32;
Praktiska Örebro;18691102;Örebro;1880;Enskild;Praktiska Sverige AB;5562575786;163;66;52;45;15;37;20;
Proffsgymnasiet;70302356;Örebro;1880;Enskild;Fordonsutbildningar i Örebro Aktiebolag;5564869161;81;28;22;31;19;..;26;
RGD-RGH, Risbergska gymnasiet;62394916;Örebro;1880;Kommunal;Örebro;2120001967;81;24;20;37;62;35;44;
RGD-RGH, Tullängsgymnasiet;83605345;Örebro;1880;Kommunal;Örebro;2120001967;118;38;34;46;16;29;40;
RGD-RGH, Virginska gymnasiet;12198363;Örebro;1880;Kommunal;Örebro;2120001967;141;37;37;67;68;40;25;
Risbergska gymnasiet;73190753;Örebro;1880;Kommunal;Örebro;2120001967;291;65;89;137;59;38;53;
Rudbecksgymnasiet;65421426;Örebro;1880;Kommunal;Örebro;2120001967;870;332;258;280;61;41;58;
Rytmus Örebro;67908927;Örebro;1880;Enskild;Rytmus AB;5564648979;99;34;24;41;51;..;54;
Thoren Business School Örebro;72071234;Örebro;1880;Enskild;Thorengruppen AB;5566139290;541;187;165;189;65;27;60;
Tullängsgymnasiet;24349146;Örebro;1880;Kommunal;Örebro;2120001967;983;345;315;323;14;17;48;
Virginska gymnasiet;15933512;Örebro;1880;Kommunal;Örebro;2120001967;1 235;556;348;331;60;25;41;
Yrkesgymnasiet Örebro;47692481;Örebro;1880;Enskild;Thorengruppen AB;5566139290;189;71;64;54;38;47;20;
Örkelljunga Utb.centrum, gy.;64693272;Örkelljunga;1257;Kommunal;Örkelljunga;2120000878;165;94;38;33;44;38;22;
Hampnäs gymnasium;18072172;Örnsköldsvik;2284;Enskild;Impius Vård och Utbildning AB;5566824693;39;17;14;8;31;..;51;
Mikael Elias Gymnasium, Örnsköldsvik;65833454;Örnsköldsvik;2284;Enskild;Mikael Elias Gymnasium AB;5565583282;111;29;43;39;64;..;55;
Praktiska Örnsköldsvik;85188855;Örnsköldsvik;2284;Enskild;Praktiska Sverige AB;5562575786;103;27;40;36;55;..;23;
Örnsköldsviks Gymnasium Alfa 1;11341077;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;222;65;108;49;58;54;35;
Örnsköldsviks Gymnasium Beta;39528347;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;200;87;42;71;15;12;29;
Örnsköldsviks Gymnasium Delta;34988313;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;223;95;58;70;45;12;71;
Örnsköldsviks Gymnasium Gamma;85473846;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;211;73;62;76;14;..;36;
Örnsköldsviks Gymnasium Kappa;29744774;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;2;1;1;.;..;..;..;
Örnsköldsviks Gymnasium Lambda;89690587;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;152;57;52;43;68;19;24;
Örnsköldsviks Gymnasium Omega;28045567;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;476;174;155;147;62;7;61;
Örnsköldsviks Gymnasium Sigma;20768651;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;260;92;91;77;38;8;55;
Jämtlands Gymn, Fyrvalla 4A;32239920;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;260;81;87;92;9;7;37;
Jämtlands Gymn, Fyrvalla 4B;98781765;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;230;89;70;71;18;5;32;
